股票代码,股票简称,总股本,流通股,总市值,流通市值,行业,上市时间
301213,观想科技,79999999.0,51711049.0,3367199957.9100003,2176518052.4100003,软件开发,20211206
300311,任子行,673630150.0,537409093.0,4984863110.0,3976827288.2000003,软件开发,20120425
600361,创新新材,4107435885.0,1667006795.0,17004784563.9,6901408131.299999,有色金属,20011129
301555,惠柏新材,92266700.0,48347250.0,2561323592.0,1342119660.0,化学制品,20231031
600668,尖峰集团,344083828.0,344083828.0,3726427857.2400002,3726427857.2400002,水泥建材,19930728
600252,中恒集团,3436274004.0,3425208704.0,9930831871.560001,9898853154.560001,中药,20001130
600475,华光环能,955965729.0,942406491.0,9139032369.24,9009406053.960001,电源设备,20030721
601028,玉龙股份,783025760.0,783025760.0,10696131881.6,10696131881.6,贵金属,20111107
300911,亿田智能,138462420.0,129232368.0,4405874204.4,4112173949.76,家电行业,20201203
002391,长青股份,649592550.0,464120811.0,3592246801.5,2566588084.83,农药兽药,20100416
300693,盛弘股份,311085410.0,253464727.0,7606038274.5,6197212575.15,电源设备,20170822
601512,中新集团,1498890000.0,1498890000.0,12350853600.0,12350853600.0,房地产开发,20191220
603937,丽岛新材,208880617.0,208880617.0,2038674821.9199998,2038674821.9199998,有色金属,20171102
603858,步长制药,1106042645.0,1106042645.0,18780604112.100002,18780604112.100002,中药,20161118
002578,闽发铝业,938630183.0,861162561.0,3266433036.84,2996845712.28,有色金属,20110428
002261,拓维信息,1256341703.0,1127694998.0,25855512247.739998,23207963058.839996,软件开发,20080723
300583,赛托生物,189702126.0,186148926.0,4657187193.3,4569956133.3,化学制药,20170106
002655,共达电声,360000000.0,359890825.0,4622400000.0,4620998193.0,消费电子,20120217
301219,腾远钴业,294717182.0,167881126.0,14615025055.380001,8325225038.34,能源金属,20220317
603589,口子窖,600000000.0,598119472.0,24126000000.0,24050383969.12,酿酒行业,20150629
600982,宁波能源,1117627485.0,1117627485.0,4626977787.9,4626977787.9,电力行业,20040706
300531,优博讯,327895925.0,315116038.0,5184034574.25,4981984560.78,计算机设备,20160809
600780,通宝能源,1146502523.0,1146502523.0,7005130415.530001,7005130415.530001,电力行业,19961205
300132,青松股份,516580886.0,508081284.0,2882521343.88,2835093564.7200003,美容护理,20101026
688318,财富趋势,182942480.0,182942480.0,35478035146.4,35478035146.4,软件开发,20200427
301613,新铝时代,95894165.0,22736632.0,6375044089.200001,1511531295.3600001,汽车零部件,20241025
603187,海容冷链,386417827.0,386351932.0,4490175149.74,4489409449.84,通用设备,20181129
603083,剑桥科技,268041841.0,265077209.0,11289922342.92,11165052043.08,通信设备,20171110
601198,东兴证券,3232445520.0,3232445520.0,37916585949.6,37916585949.6,证券,20150226
300491,通合科技,174738099.0,155105092.0,2935600063.2000003,2605765545.6,电源设备,20151231
688334,西高院,316579466.0,75979072.0,5302706055.5,1272649456.0,专业服务,20230619
688072,拓荆科技,278320842.0,153840317.0,50364939568.32,27838943764.32,半导体,20220420
301220,亚香股份,80800000.0,47109999.0,2827192000.0,1648378865.01,化学制品,20220622
600281,华阳新材,514402025.0,514402025.0,2124480363.25,2124480363.25,小金属,20001109
600170,上海建工,8885939744.0,8885939744.0,25236068872.96,25236068872.96,工程建设,19980623
300140,节能环境,3099067016.0,1020057876.0,20949693028.16,6895591241.76,环保行业,20101112
301357,北方长龙,95200000.0,23800000.0,3649968000.0000005,912492000.0000001,汽车零部件,20230418
600435,北方导航,1502563977.0,1502563977.0,15641691000.57,15641691000.57,通信设备,20030704
000547,航天发展,1598468269.0,1588350696.0,12899638930.83,12817990116.720001,通信设备,19931130
300708,聚灿光电,676211846.0,498537350.0,7681766570.559999,5663384296.0,光学光电子,20171016
300146,汤臣倍健,1700845431.0,1129987059.0,21617745428.010002,14362135519.890001,食品饮料,20101215
600575,淮河能源,3886261065.0,3886261065.0,16982960854.050001,16982960854.050001,物流行业,20030328
002470,金正大,3286027742.0,3285749417.0,7525003529.18,7524366164.93,化肥行业,20100908
601866,中远海发,13575938612.0,9682547308.0,37198071796.880005,26530179623.920002,航运港口,20071212
603228,景旺电子,932531182.0,920599682.0,23238677055.440002,22941344075.440002,电子元件,20170106
000750,国海证券,6386174477.0,5796203977.0,30015020041.9,27242158691.9,证券,19970709
002507,涪陵榨菜,1153919028.0,1148914515.0,16674129954.599998,16601814741.75,食品饮料,20101123
600662,外服控股,2283496485.0,2263279450.0,12056861440.800001,11950115496.0,专业服务,19930614
600160,巨化股份,2699746081.0,2699746081.0,60204337606.3,60204337606.3,化学制品,19980626
300231,银信科技,439773244.0,347656109.0,6367916573.12,5034060458.32,互联网服务,20110615
603530,神马电力,432263327.0,427672274.0,10551547812.07,10439480208.34,电网设备,20190805
301206,三元生物,202325700.0,103544794.0,5756166165.0,2945849389.2999997,食品饮料,20220210
300054,鼎龙股份,938282591.0,728174469.0,25267950175.63,19609738450.17,电子化学品,20100211
603368,柳药集团,399031021.0,397168721.0,7433947921.23,7399253272.23,医药商业,20141204
605186,健麾信息,136000000.0,136000000.0,3424480000.0,3424480000.0,医疗服务,20201222
300366,创意信息,607576150.0,530502490.0,6744095265.0,5888577639.0,软件开发,20140127
603328,依顿电子,998442611.0,998442611.0,9305485134.52,9305485134.52,电子元件,20140701
002092,ST中泰,2590019517.0,2575624767.0,11914089778.199999,11847873928.199999,化学原料,20061208
300015,爱尔眼科,9327014495.0,7911421231.0,136360951916.9,115664978397.22,医疗服务,20091030
002446,盛路通信,915321724.0,847683296.0,6809993626.56,6306763722.240001,通信设备,20100713
600055,万东医疗,703061058.0,540816199.0,12359813399.64,9507548778.419998,医疗器械,19970519
603235,天新药业,437780000.0,147065200.0,11631814600.0,3907522364.0,食品饮料,20220712
601375,中原证券,4642884700.0,3447519700.0,21589413855.0,16030966605.000002,证券,20170103
300740,水羊股份,388338211.0,357382711.0,5188198498.96,4774633018.96,美容护理,20180208
002108,沧州明珠,1665394648.0,1648363706.0,6628270699.04,6560487549.88,塑料制品,20070124
688523,航天环宇,406880000.0,85325295.0,9085630400.0,1905313837.35,航天航空,20230602
001202,炬申股份,128800000.0,90440650.0,2149672000.0,1509454448.5,物流行业,20210429
000980,众泰汽车,5042547739.0,4891561640.0,14976366784.830002,14527938070.800001,汽车整车,20000616
000811,冰轮环境,763657804.0,745828488.0,8415509000.08,8219029937.759999,通用设备,19980528
603037,凯众股份,192125848.0,190438834.0,3150863907.2,3123196877.6,汽车零部件,20170120
601033,永兴股份,900000000.0,150000000.0,13041000000.0,2173500000.0,环保行业,20240118
300886,华业香料,74555000.0,43464050.0,1663322050.0,969682955.5,美容护理,20200916
600487,亨通光电,2466734657.0,2466734657.0,44302554439.72,44302554439.72,通信设备,20030822
688625,呈和科技,135327698.0,135327698.0,5331911301.2,5331911301.2,化学制品,20210607
601211,国泰君安,8903730620.0,7480322856.0,168992807167.6,141976527806.88,证券,20150626
688388,嘉元科技,426238280.0,426238280.0,6913584901.599999,6913584901.599999,电池,20190722
688322,奥比中光-UW,400001000.0,257064800.0,15032037580.0,9660495184.0,电子元件,20220707
301286,侨源股份,400100000.0,39725000.0,14363590000.0,1426127500.0,化学原料,20220614
603076,乐惠国际,120701344.0,120701344.0,2871484973.7599998,2871484973.7599998,专用设备,20171113
600743,华远地产,2346100874.0,2346100874.0,5044116879.099999,5044116879.099999,房地产开发,19960909
301386,未来电器,140000000.0,42921004.0,3074400000.0,942545247.84,电源设备,20230329
688288,鸿泉物联,100643920.0,100643920.0,1975640149.6,1975640149.6,计算机设备,20191106
600071,凤凰光学,281573889.0,281573889.0,6490278141.45,6490278141.45,光学光电子,19970528
300926,博俊科技,404753933.0,268420738.0,8936966840.64,5926729895.04,汽车零部件,20210107
600363,联创光电,455225750.0,455225750.0,22324270780.0,22324270780.0,光学光电子,20010329
603968,醋化股份,207381000.0,204480000.0,2235567180.0,2204294400.0,化学制品,20150518
600623,华谊集团,2131449598.0,1866770243.0,15580896561.38,13646090476.33,化学原料,19921204
601966,玲珑轮胎,1463502683.0,1463502683.0,27616295628.210003,27616295628.210003,橡胶制品,20160706
605333,沪光股份,436776081.0,436776081.0,14719353929.7,14719353929.7,汽车零部件,20200818
600600,青岛啤酒,1364196788.0,709030943.0,100241179982.24,52099593691.64,酿酒行业,19930827
300554,三超新材,114211577.0,78814450.0,3010617169.72,2077548902.0,通用设备,20170421
601698,中国卫通,4224385412.0,4224385412.0,91119993336.84,91119993336.84,通信服务,20190628
688162,巨一科技,137198775.0,62520775.0,3180267604.5,1449231564.5,专用设备,20211110
688184,帕瓦股份,161253874.0,102693874.0,2446221268.58,1557866068.58,电池,20220919
301211,亨迪药业,288000000.0,72000000.0,5866560000.0,1466640000.0,化学制药,20211222
601065,江盐集团,642776079.0,416256079.0,5952106491.54,3854531291.54,化学原料,20230410
301015,百洋医药,525613491.0,525613491.0,14365016709.029999,14365016709.029999,医药商业,20210630
300308,中际旭创,1121166509.0,1115714558.0,140257930275.9,139575891205.8,通信设备,20120410
600416,湘电股份,1325406445.0,1325406445.0,15308444439.75,15308444439.75,电机,20020718
600798,宁波海运,1206534201.0,1206534201.0,3957432179.2799997,3957432179.2799997,航运港口,19970423
300603,立昂技术,464798231.0,359850176.0,4838549584.71,3746040332.16,通信服务,20170126
300696,爱乐达,293152983.0,186428299.0,4927901644.23,3133859706.1899996,航天航空,20170822
603035,常熟汽饰,380030933.0,380030933.0,5654860283.04,5654860283.04,汽车零部件,20170105
600713,南京医药,1309326040.0,1047307242.0,6913241491.200001,5529782237.76,医药商业,19960701
600251,冠农股份,776993583.0,776993583.0,6068319883.23,6068319883.23,农牧饲渔,20030609
002007,华兰生物,1828780926.0,1574121879.0,31107563551.260002,26775813161.79,生物制品,20040625
002608,江苏国信,3778079704.0,3778079704.0,29506802488.239998,29506802488.239998,电力行业,20110810
603699,纽威股份,760847603.0,754689893.0,17735357625.93,17591821405.829998,通用设备,20140117
300641,正丹股份,532682322.0,532386447.0,11996005891.44,11989342786.44,化学制品,20170418
301379,天山电子,141876000.0,93425500.0,2865895200.0,1887195100.0,光学光电子,20221101
600956,新天绿能,4205693073.0,2165403424.0,32804405969.399998,16890146707.199999,燃气,20200629
600058,五矿发展,1071910711.0,1071910711.0,8403779974.24,8403779974.24,贸易行业,19970528
002920,德赛西威,554959434.0,551512655.0,67360976098.92,66942606063.899994,汽车零部件,20171226
002398,垒知集团,698015173.0,579360415.0,3608738444.41,2995293345.55,装修建材,20100506
300415,伊之密,468562084.0,450313389.0,9956944285.0,9569159516.25,专用设备,20150123
603276,恒兴新材,207649497.0,67044496.0,2994305746.74,966781632.32,化学原料,20230925
688443,智翔金泰-U,366680000.0,114040085.0,10787725600.0,3355059300.7000003,生物制品,20230620
601696,中银证券,2778000000.0,2778000000.0,32558160000.0,32558160000.0,证券,20200226
600706,曲江文旅,255059785.0,254030185.0,2611812198.4,2601269094.4,旅游酒店,19960516
301332,德尔玛,461562500.0,264897500.0,5104881250.0,2929766350.0,家电行业,20230518
601089,福元医药,480000000.0,205346413.0,7708799999.999999,3297863392.7799997,化学制药,20220630
002200,ST交投,184132890.0,184132890.0,1185815811.6000001,1185815811.6000001,农牧饲渔,20071221
000789,万年青,797407151.0,797388244.0,4465480045.599999,4465374166.4,水泥建材,19970923
300797,钢研纳克,383100000.0,375511470.0,4941990000.0,4844097963.0,专业服务,20191101
601126,四方股份,833436000.0,818853700.0,14568461280.0,14313562676.0,电网设备,20101231
301013,利和兴,233743056.0,189241638.0,3232666464.48,2617211853.54,专用设备,20210629
301180,万祥科技,400010000.0,400010000.0,6396159900.0,6396159900.0,消费电子,20211116
601083,锦江航运,1294120000.0,194120000.0,12760023200.0,1914023200.0,航运港口,20231205
603599,广信股份,910269345.0,910269345.0,10959642913.8,10959642913.8,农药兽药,20150513
600184,光电股份,508760826.0,508760826.0,5535317786.88,5535317786.88,专用设备,20031106
688520,神州细胞-U,445335714.0,445335714.0,17207771988.96,17207771988.96,生物制品,20200622
600837,海通证券,13064200000.0,9654631180.0,150760868000.0,111414443817.2,证券,19940224
002991,甘源食品,93215831.0,49685531.0,7055506248.389999,3760697841.39,食品饮料,20200731
600359,新农开发,381512820.0,381512820.0,2693480509.2,2693480509.2,农牧饲渔,19990429
601117,中国化学,6109070562.0,6069580762.0,50094378608.399994,49770562248.399994,工程建设,20100107
688766,普冉股份,105609735.0,105609735.0,10011802878.0,10011802878.0,半导体,20210823
600517,国网英大,5718435744.0,5718435744.0,32766636813.120003,32766636813.120003,多元金融,20031010
002037,保利联合,483883566.0,483883566.0,4461406478.52,4461406478.52,化学制品,20040908
605365,立达信,502013762.0,502013762.0,8057320880.1,8057320880.1,家电行业,20210720
603868,飞科电器,435600000.0,435600000.0,18003348000.0,18003348000.0,家电行业,20160418
600379,宝光股份,330201564.0,330201564.0,3371357968.44,3371357968.44,电网设备,20020116
002871,伟隆股份,219368887.0,120942656.0,2283630113.67,1259013048.96,通用设备,20170511
600380,健康元,1874200420.0,1874200420.0,21684498859.4,21684498859.4,化学制药,20010608
603650,彤程新材,599080448.0,595651404.0,20806063959.039997,20686973260.92,橡胶制品,20180627
603261,立航科技,77907622.0,26297276.0,2494602056.44,842038777.5200001,航天航空,20220315
600655,豫园股份,3894331613.0,3889846273.0,24806892374.81,24778320759.010002,珠宝首饰,19920902
301040,中环海陆,100000719.0,71356044.0,1588011417.72,1133133978.72,风电设备,20210803
002443,金洲管道,520535520.0,519426572.0,3352248748.8,3345107123.6800003,钢铁行业,20100706
603281,江瀚新材,373333334.0,251693916.0,10012800017.88,6750430827.12,化学制品,20230131
300775,三角防务,550236440.0,532444315.0,13634858983.2,13193970125.7,航天航空,20190521
603321,梅轮电梯,307000000.0,307000000.0,2376180000.0,2376180000.0,专用设备,20170915
002162,悦心健康,920301277.0,919413977.0,3681205108.0,3677655908.0,装修建材,20070823
301172,君逸数码,123200000.0,70253200.0,3862320000.0,2202437820.0,软件开发,20230726
600328,中盐化工,1471700357.0,1460776315.0,12318131988.089998,12226697756.55,化学原料,20001222
002083,孚日股份,945884244.0,945570744.0,4833468486.84,4831866501.84,纺织服装,20061124
301227,森鹰窗业,94800000.0,35175500.0,1810680000.0000002,671852050.0,装修建材,20220926
600039,四川路桥,8712263805.0,6700087365.0,67171553936.55,51657673584.15,工程建设,20030325
002001,新 和 成,3090907356.0,3054497604.0,66392690006.880005,65610608533.92,化学制药,20040625
002484,江海股份,850523941.0,820476015.0,14399370321.13,13890658933.949999,电子元件,20100929
603878,武进不锈,561067048.0,561067048.0,3585218436.72,3585218436.72,钢铁行业,20161219
000967,盈峰环境,3166941538.0,3165433838.0,16183071259.18,16175366912.18,环保行业,20000330
600062,华润双鹤,1039319188.0,1027219846.0,21420368464.68,21171001026.059998,化学制药,19970522
605008,长鸿高科,645962414.0,642380414.0,8216641906.080001,8171078866.080001,塑料制品,20200821
600038,中直股份,819893213.0,589476716.0,32492368031.190002,23360962255.08,航天航空,20001218
688073,毕得医药,90882948.0,43234172.0,4270589726.52,2031573742.28,生物制品,20221011
000718,苏宁环球,3034636384.0,2283435622.0,7859708234.559999,5914098260.98,房地产开发,19970408
002381,双箭股份,411576958.0,322025538.0,2951006788.86,2308923107.46,橡胶制品,20100402
301448,开创电气,104000000.0,47840000.0,2459600000.0,1131416000.0,通用设备,20230619
301121,紫建电子,70803184.0,36079217.0,3522458404.0,1794941045.75,电池,20220808
300059,东方财富,15785542475.0,13359278683.0,434733839761.5,367914534929.82,互联网服务,20100319
300306,远方信息,268958778.0,157565464.0,3423845243.94,2005808356.72,仪器仪表,20120329
002053,云南能投,920729464.0,920700299.0,10929058737.679998,10928712549.13,综合行业,20060627
605599,菜百股份,777777800.0,777777800.0,8882222476.0,8882222476.0,珠宝首饰,20210909
601162,天风证券,8665757464.0,8665757464.0,43762075193.2,43762075193.2,证券,20181019
000820,神雾节能,641670201.0,292081899.0,2592347612.04,1180010871.96,环保行业,19980630
600479,千金药业,423997117.0,418507117.0,4888686759.009999,4825387059.009999,中药,20040312
000550,江铃汽车,863214000.0,518463160.0,21917003460.0,13163779632.4,汽车整车,19931201
000988,华工科技,1005502707.0,1004985657.0,37625911295.94,37606563284.94,电子元件,20000608
603727,博迈科,281719277.0,281719277.0,3594737974.52,3594737974.52,采掘行业,20161122
600768,宁波富邦,133747200.0,133747200.0,1345496832.0,1345496832.0,有色金属,19961111
002716,湖南白银,2823088646.0,2210479088.0,11038276605.86,8642973234.08,贵金属,20140128
301087,可孚医疗,209092000.0,90574318.0,7826313560.0,3390196722.74,医疗器械,20211025
600329,达仁堂,770158276.0,565868076.0,24360106269.88,17898407243.88,中药,20010606
600313,农发种业,1082198663.0,1082198663.0,7726898453.82,7726898453.82,农牧饲渔,20010119
002817,黄山胶囊,299098170.0,290039295.0,2102660135.1000001,2038976243.8500001,医疗器械,20161025
002772,众兴菌业,393241359.0,390135165.0,2984701914.81,2961125902.35,农牧饲渔,20150626
300014,亿纬锂能,2045721497.0,1861434646.0,102081502700.3,92885588835.4,电池,20091030
002046,国机精工,528957865.0,525845911.0,8399850896.200001,8350433066.68,通用设备,20050526
603155,新亚强,315786800.0,315786800.0,4477856824.0,4477856824.0,化学制品,20200901
600343,航天动力,638206348.0,638206348.0,6994741574.080001,6994741574.080001,专用设备,20030408
688251,井松智能,86846810.0,51693051.0,1683959645.9,1002328258.89,通用设备,20220606
300717,华信新材,102775000.0,101853400.0,1702981750.0,1687710838.0,塑料制品,20171106
002926,华西证券,2625000000.0,2625000000.0,22942500000.0,22942500000.0,证券,20180205
603722,阿科力,95700121.0,87937500.0,4153385251.4,3816487500.0,塑料制品,20171025
603391,力聚热能,91000000.0,22290756.0,3981250000.0,975220575.0,通用设备,20240731
600423,柳化股份,798695026.0,798695026.0,2603745784.7599998,2603745784.7599998,化学原料,20030717
301314,科瑞思,55250000.0,16250000.0,2260830000.0,664950000.0,通信设备,20230328
002617,露笑科技,1923005903.0,1891453762.0,13153360376.52,12937543732.08,光伏设备,20110920
000968,蓝焰控股,967502660.0,967502660.0,6666093327.4,6666093327.4,燃气,20000622
688280,精进电动-UW,590221667.0,459660046.0,3417383451.93,2661431666.34,汽车零部件,20211027
301389,隆扬电子,283500000.0,82077047.0,4771304999.999999,1381356701.0099998,电子元件,20221031
002038,双鹭药业,1027350000.0,851515644.0,7746219000.0,6420427955.76,生物制品,20040909
603685,晨丰科技,169007951.0,169007951.0,2224144635.16,2224144635.16,光学光电子,20171127
300618,寒锐钴业,309617139.0,272612906.0,11759258939.22,10353838169.88,能源金属,20170306
002034,旺能环境,426207534.0,424053746.0,6725554886.5199995,6691568111.88,环保行业,20040826
001213,中铁特货,4444444444.0,4444444444.0,19422222220.28,19422222220.28,物流行业,20210908
003039,顺控发展,617518730.0,617518730.0,8849043400.9,8849043400.9,公用事业,20210308
000915,华特达因,234331485.0,234207235.0,6080902035.75,6077677748.25,化学制药,19990609
600056,中国医药,1495879748.0,1495351478.0,17815927798.68,17809636102.98,医药商业,19970515
300251,光线传媒,2933608432.0,2787223354.0,27429238839.2,26060538359.899998,文化传媒,20110803
000560,我爱我家,2355500851.0,2255272394.0,8621133114.66,8254296962.04,房地产服务,19940202
688013,天臣医疗,81155600.0,81155600.0,1619054220.0,1619054220.0,医疗器械,20200928
600675,中华企业,6046135331.0,6046135331.0,18622096819.48,18622096819.48,房地产开发,19930924
002397,梦洁股份,747781443.0,587852199.0,2407856246.46,1892884080.7800002,纺织服装,20100429
001316,润贝航科,82460000.0,27207250.0,2562856800.0,845601330.0,贸易行业,20220624
002105,信隆健康,368160000.0,364471975.0,2076422400.0,2055621939.0,交运设备,20070112
300891,惠云钛业,400007558.0,332412758.0,3956074748.6200004,3287562176.6200004,化学原料,20200917
603065,宿迁联盛,418967572.0,196673455.0,3649207552.1200004,1713025793.0500002,化学原料,20230321
002463,沪电股份,1918136273.0,1916921307.0,72831634285.81,72785502026.79,电子元件,20100818
600845,宝信软件,2884409605.0,2121154226.0,80013522442.7,58840818229.24,互联网服务,19940311
000012,南  玻Ａ,3070692107.0,1959279645.0,17195875799.2,10971966012.0,玻璃玻纤,19920228
603303,得邦照明,476944575.0,476944575.0,5828262706.5,5828262706.5,家电行业,20170330
688468,科美诊断,401108000.0,401108000.0,3028365400.0,3028365400.0,医疗器械,20210409
000875,吉电股份,3627270626.0,2789966299.0,20203897386.82,15540112285.43,电力行业,20020926
600072,中船科技,1506521728.0,1083337316.0,20262717241.6,14570886900.199999,风电设备,19970603
600848,上海临港,2522487004.0,2393912273.0,26132965361.44,24800931148.28,房地产开发,19940324
603259,药明康德,2887992582.0,2500916432.0,170333802486.36,147504051159.36,医疗服务,20180508
001338,永顺泰,501730834.0,235954481.0,5539108407.36,2604937470.24,农牧饲渔,20221116
000524,岭南控股,670208597.0,669975146.0,6816021431.49,6813647234.82,旅游酒店,19931118
002144,宏达高科,176762528.0,136679014.0,2059283451.2,1592310513.1000001,纺织服装,20070803
002984,森麒麟,1029438848.0,699252051.0,25766854365.440002,17502278836.530003,橡胶制品,20200911
600196,复星医药,2671326465.0,2118488825.0,70282599294.15,55737440985.75,化学制药,19980807
300676,华大基因,415821575.0,412520127.0,19867954853.5,19710211668.06,医疗器械,20170714
600500,中化国际,3588523593.0,3586722753.0,15645962865.480001,15638111203.080002,化学制品,20000301
603201,常润股份,157822935.0,64759335.0,2916567838.8,1196752510.8,汽车零部件,20220729
688022,瀚川智能,175878324.0,175878324.0,2393703989.64,2393703989.64,专用设备,20190722
300351,永贵电器,387917117.0,261882492.0,7238533403.22,4886727300.72,交运设备,20120920
688538,和辉光电-U,13832003883.0,5752235725.0,35963210095.8,14955812885.0,光学光电子,20210528
601212,白银有色,7404774511.0,7404774511.0,23250991964.54,23250991964.54,有色金属,20170215
600816,建元信托,9844448254.0,5469137919.0,36916680952.5,20509267196.25,多元金融,19940128
002677,浙江美大,646051647.0,584370719.0,5187794725.41,4692496873.57,家电行业,20120525
000669,ST金鸿,680408797.0,680408797.0,1381229857.9099998,1381229857.9099998,燃气,19961210
002414,高德红外,4270736108.0,3398612431.0,33781522614.28,26883024329.21,电子元件,20100716
601226,华电科工,1166600000.0,1162223700.0,7664562000.0,7635809709.0,工程机械,20141211
301033,迈普医学,66519431.0,56058556.0,3107787816.3199997,2619055736.32,医疗服务,20210726
300463,迈克生物,612469590.0,491504817.0,8697068178.0,6979368401.4,医疗器械,20150528
600371,万向德农,292578000.0,292578000.0,2685866040.0,2685866040.0,农牧饲渔,20020916
603929,亚翔集成,213360000.0,213360000.0,5615635200.0,5615635200.0,装修装饰,20161230
600267,海正药业,1207873716.0,1198188946.0,10448107643.4,10364334382.9,化学制药,20000725
603043,广州酒家,568770805.0,568770805.0,9305090369.8,9305090369.8,食品饮料,20170627
002885,京泉华,271906715.0,232487026.0,3670740652.5,3138574851.0,消费电子,20170627
601138,工业富联,19867909422.0,19863959993.0,439676835508.86,439589434645.08997,消费电子,20180608
002393,力生制药,257942988.0,255436988.0,4573329177.24,4528897797.24,化学制药,20100423
000848,承德露露,1052554074.0,1039518736.0,9378256799.34,9262111937.76,食品饮料,19971113
831526,凯华材料,82700000.0,52179911.0,2737370000.0,1727155054.1000001,化学制品,20221222
000685,中山公用,1475111351.0,1253962161.0,13630028883.24,11586610367.64,公用事业,19970123
600529,山东药玻,663614113.0,663614113.0,16278454191.890001,16278454191.890001,医疗器械,20020603
000727,冠捷科技,4529566980.0,4529566980.0,15536414741.400002,15536414741.400002,光学光电子,19970520
688308,欧科亿,158781708.0,158781708.0,3315362063.04,3315362063.04,通用设备,20201210
603829,洛凯股份,160000000.0,160000000.0,2412800000.0,2412800000.0,电网设备,20171017
600469,风神股份,729450871.0,729450871.0,4865437309.57,4865437309.57,橡胶制品,20031021
000628,高新发展,352280000.0,192084310.0,20957137200.0,11427095601.9,工程建设,19961118
688215,瑞晟智能,52052000.0,52052000.0,1236755520.0,1236755520.0,专用设备,20200828
688670,金迪克,123200000.0,123200000.0,1926848000.0,1926848000.0,化学制药,20210802
605118,力鼎光电,407116000.0,407116000.0,6884331560.0,6884331560.0,光学光电子,20200730
603107,上海汽配,337335000.0,218173998.0,5734695000.0,3708957966.0,汽车零部件,20231101
300909,汇创达,172972979.0,114240662.0,4822486654.5199995,3185029656.56,光学光电子,20201118
600365,ST通葡,427400000.0,418720000.0,1290748000.0,1264534400.0,酿酒行业,20010115
002766,索菱股份,860794888.0,849512623.0,5827581391.759999,5751200457.71,互联网服务,20150611
603058,永吉股份,419987581.0,417535981.0,4867656063.79,4839242019.79,造纸印刷,20161223
002947,恒铭达,256213786.0,161542538.0,8670274518.240002,5466599485.92,消费电子,20190201
002468,申通快递,1530802166.0,1492045657.0,15154941443.4,14771252004.300001,物流行业,20100908
603359,东珠生态,446096000.0,446096000.0,2551669120.0,2551669120.0,环保行业,20170901
001289,龙源电力,8359816164.0,133336023.0,141448089494.88,2256045509.1600003,电力行业,20220124
300025,华星创业,508792922.0,431773519.0,6700802782.74,5686457245.23,通信服务,20091030
603861,白云电器,448433060.0,436491583.0,4372222335.0,4255792934.25,电网设备,20160322
600523,贵航股份,404311320.0,404044620.0,5142839990.400001,5139447566.400001,汽车零部件,20011227
603332,苏州龙杰,216347184.0,216347184.0,2239193354.4,2239193354.4,化纤行业,20190117
600897,厦门空港,416934000.0,416934000.0,6212316600.0,6212316600.0,航空机场,19960531
600126,杭钢股份,3377189083.0,3377189083.0,14420597384.409998,14420597384.409998,钢铁行业,19980311
300898,熊猫乳品,124000000.0,114734689.0,3101240000.0,2869514571.8900003,食品饮料,20201016
000625,长安汽车,9917289033.0,8212433508.0,139536256694.31,115548939457.56,汽车整车,19970610
000938,紫光股份,2860079874.0,2860079874.0,71101585667.64,71101585667.64,互联网服务,19991104
688248,南网科技,564700000.0,228400000.0,18623806000.0,7532631999.999999,电网设备,20211222
688171,纬德信息,83773400.0,51348489.0,1631068098.0,999755080.8299999,软件开发,20220127
605177,东亚药业,114753678.0,114753678.0,2254909772.7,2254909772.7,化学制药,20201125
300698,万马科技,134000000.0,118545943.0,5199200000.0,4599582588.4,通信设备,20170831
003013,地铁设计,408326898.0,399932300.0,6778226506.8,6638876180.000001,工程咨询服务,20201022
603320,迪贝电气,132402889.0,132402889.0,2105205935.1000001,2105205935.1000001,电机,20170502
002104,恒宝股份,703880154.0,595320029.0,5511381605.82,4661355827.07,通信设备,20070110
688543,国科军工,175701557.0,81652828.0,8771021725.44,4076109173.76,航天航空,20230621
688268,华特气体,120385057.0,120223057.0,6187791929.8,6179465129.8,电子化学品,20191226
605058,澳弘电子,142923950.0,142923950.0,2965671962.5,2965671962.5,电子元件,20201021
300697,电工合金,332800000.0,254800000.0,4006911999.9999995,3067792000.0,有色金属,20170907
601022,宁波远洋,1308633334.0,248633334.0,11620664005.92,2207864005.92,航运港口,20221208
002380,科远智慧,239991649.0,142203990.0,4951027718.87,2933668313.7,互联网服务,20100331
300360,炬华科技,514187126.0,500206137.0,8617776231.76,8383454856.120001,电网设备,20140121
000686,东北证券,2340452915.0,2340452915.0,19870445248.350002,19870445248.350002,证券,19970227
301038,深水规院,171600000.0,171600000.0,3643068000.0,3643068000.0,工程建设,20210804
601179,中国西电,5125882352.0,5125882352.0,40033141169.119995,40033141169.119995,电网设备,20100128
301073,君亭酒店,194451046.0,112202470.0,4563766049.62,2633391970.9,旅游酒店,20210930
600847,万里股份,153287400.0,153287400.0,1575794472.0,1575794472.0,电池,19940324
002422,科伦药业,1601592173.0,1308662081.0,54902579690.44,44860936136.68,化学制药,20100603
600009,上海机场,2488481340.0,1918695948.0,88415742010.2,68171267032.44,航空机场,19980218
000828,东莞控股,1039516992.0,1039515642.0,11767332349.44,11767317067.44,铁路公路,19970617
600572,康恩贝,2570037319.0,2563295466.0,12464680997.15,12431983010.099998,中药,20040412
