alias,auctionEndTime,baseCcy,category,ctMult,ctType,ctVal,ctValCcy,expTime,instFamily,instId,instType,lever,listTime,lotSz,maxIcebergSz,maxLmtAmt,maxLmtSz,maxMktAmt,maxMktSz,maxStopSz,maxTriggerSz,maxTwapSz,minSz,optType,quoteCcy,ruleType,settleCcy,state,stk,tickSz,uly
,,ATOM,1,,,,,,,ATOM-ETH,SPOT,,1697437800000,0.0001,99999999999999.0000000000000000,1000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.1,,ETH,normal,,live,,0.000001,
,1660299745000,AZY,1,,,,,,,AZY-ETH,SPOT,,1660300345000,0.0001,99999999999999.0000000000000000,1000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,,ETH,normal,,live,,0.0000001,
,,BETH,1,,,,,,,BETH-ETH,SPOT,,1706179096000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.001,,ETH,normal,,live,,0.0001,
,1725002820000,BOME,1,,,,,,,BOME-ETH,SPOT,,1725002595000,1,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,,ETH,normal,,live,,0.000000001,
,1728963000000,CTC,1,,,,,,,CTC-ETH,SPOT,,1728962400000,0.001,999999999999999.0000000000000000,1000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000,,ETH,normal,,live,,0.00000001,
,1726735200000,CVC,1,,,,,,,CVC-ETH,SPOT,,1726735020000,1,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,,ETH,normal,,live,,0.0000001,
,1726731540000,DEGEN,1,,,,,,,DEGEN-ETH,SPOT,,1726730940000,1,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,,ETH,normal,,live,,0.000000001,
,1725867000000,DOGS,1,,,,,,,DOGS-ETH,SPOT,,1725866820000,1,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,,ETH,normal,,live,,0.000000001,
,,FIL,1,,,,,,,FIL-ETH,SPOT,,1693367100000,0.0001,99999999999999.0000000000000000,1000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.1,,ETH,normal,,live,,0.000001,
,1627811982000,ICP,1,,,,,,,ICP-ETH,SPOT,,1627984205000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,0.1,,ETH,normal,,live,,0.0000001,
,1727166000000,IOST,1,,,,,,,IOST-ETH,SPOT,,1727164800000,1,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,,ETH,normal,,live,,0.00000001,
,,KLAY,1,,,,,,,KLAY-ETH,SPOT,,1732619820000,0.00001,9999999999999.0000000000000000,1000000,9999999999999,1000000,999999,999999,9999999999999.0000000000000000,9999999999999.0000000000000000,1,,ETH,normal,,live,,0.0000001,
,,LINK,1,,,,,,,LINK-ETH,SPOT,,1690531800000,0.001,999999999999999.0000000000000000,1000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,0.1,,ETH,normal,,live,,0.000001,
,1656916310000,MASK,1,,,,,,,MASK-ETH,SPOT,,1656916910000,0.0001,99999999999999.0000000000000000,1000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,,ETH,normal,,live,,0.000001,
,,MAX,1,,,,,,,MAX-ETH,SPOT,,1723734000000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,,ETH,normal,,live,,0.0000001,
,,MEME,1,,,,,,,MEME-ETH,SPOT,,1701082200000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100,,ETH,normal,,live,,0.00000001,
,1622467800000,OKT,1,,,,,,,OKT-ETH,SPOT,,1622464106000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,,ETH,normal,,live,,0.00001,
,1622469600000,PAX,1,,,,,,,PAX-ETH,SPOT,,1622468365000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1,,ETH,normal,,live,,0.000001,
,1725952800000,PIXEL,1,,,,,,,PIXEL-ETH,SPOT,,1725952320000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,,ETH,normal,,live,,0.0000001,
,1725857400000,POL,1,,,,,,,POL-ETH,SPOT,,1725856800000,0.001,999999999999999.0000000000000000,1000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,,ETH,normal,,live,,0.0000001,
,1627809974000,SAND,1,,,,,,,SAND-ETH,SPOT,,1627982204000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1,,ETH,normal,,live,,0.0000001,
,1701089400000,TIA,1,,,,,,,TIA-ETH,SPOT,,1701088200000,0.0001,99999999999999.0000000000000000,1000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,,ETH,normal,,live,,0.000001,
,1727362800000,VENOM,1,,,,,,,VENOM-ETH,SPOT,,1727274000000,1,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1,,ETH,normal,,live,,0.0000001,
,1626676955000,XEM,1,,,,,,,XEM-ETH,SPOT,,1626762790000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,,ETH,normal,,live,,0.0000001,
,1624436540000,ADA,1,,,,,,,ADA-OKB,SPOT,,1624522371000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,999999,999999,999999999999.0000000000000000,999999999999.0000000000000000,10,,OKB,normal,,live,,0.0001,
,1635170700000,ALGO,1,,,,,,,ALGO-OKB,SPOT,,1635169364000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1725011400000,ARKM,1,,,,,,,ARKM-OKB,SPOT,,1725010800000,0.001,999999999999999.0000000000000000,1000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1648714800000,ATOM,1,,,,,,,ATOM-OKB,SPOT,,1648711315000,0.001,999999999999999.0000000000000000,1000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,0.1,,OKB,normal,,live,,0.0001,
,1659950400000,AVAX,1,,,,,,,AVAX-OKB,SPOT,,1659947202000,0.0001,99999999999999.0000000000000000,1000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.1,,OKB,normal,,live,,0.0001,
,1648715400000,BAL,1,,,,,,,BAL-OKB,SPOT,,1648711392000,0.0001,99999999999999.0000000000000000,1000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.1,,OKB,normal,,live,,0.0001,
,1635216000000,BAND,1,,,,,,,BAND-OKB,SPOT,,1635214516000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1635171608000,BNT,1,,,,,,,BNT-OKB,SPOT,,1635170299000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1645082819000,BTM,1,,,,,,,BTM-OKB,SPOT,,1645083419000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,999999,999999,999999999999.0000000000000000,999999999999.0000000000000000,10,,OKB,normal,,live,,0.000001,
,1635174004000,BZZ,1,,,,,,,BZZ-OKB,SPOT,,1635172419000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1635175079000,CELO,1,,,,,,,CELO-OKB,SPOT,,1635173719000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1635219600000,CRV,1,,,,,,,CRV-OKB,SPOT,,1635217760000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1639044357000,CVC,1,,,,,,,CVC-OKB,SPOT,,1639044958000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1726733100000,DEGEN,1,,,,,,,DEGEN-OKB,SPOT,,1726732684000,1,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,,OKB,normal,,live,,0.0000001,
,1656485003000,DEP,1,,,,,,,DEP-OKB,SPOT,,1656485603000,0.0001,99999999999999.0000000000000000,1000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,,OKB,normal,,live,,0.00001,
,1725877500000,DOGS,1,,,,,,,DOGS-OKB,SPOT,,1725876900000,1,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,,OKB,normal,,live,,0.0000001,
,1637133600000,EOS,1,,,,,,,EOS-OKB,SPOT,,1637132099000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,,OKB,normal,,live,,0.0001,
,1643078014000,FIL,1,,,,,,,FIL-OKB,SPOT,,1643078615000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,,OKB,normal,,live,,0.001,
,1635157223000,FTM,1,,,,,,,FTM-OKB,SPOT,,1635155876000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1639368000000,ICP,1,,,,,,,ICP-OKB,SPOT,,1639366525000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.01,,OKB,normal,,live,,0.0001,
,1725069600000,JFI,1,,,,,,,JFI-OKB,SPOT,,1725066000000,0.00001,9999999999999.0000000000000000,1000000,9999999999999,1000000,1000000,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,0.01,,OKB,normal,,live,,0.0001,
,1637060820000,LINK,1,,,,,,,LINK-OKB,SPOT,,1637059685000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,,OKB,normal,,live,,0.0001,
,1637224715000,LPT,1,,,,,,,LPT-OKB,SPOT,,1637225315000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,,OKB,normal,,live,,0.0001,
,1643267853000,LSK,1,,,,,,,LSK-OKB,SPOT,,1643268253000,0.000001,9999999.0000000000000000,1000000,9999999,1000000,1000000,1000000,9999999.0000000000000000,9999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1637052000000,NEAR,1,,,,,,,NEAR-OKB,SPOT,,1637050433000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,,OKB,normal,,live,,0.0001,
,1655105490000,NYM,1,,,,,,,NYM-OKB,SPOT,,1655106090000,0.0001,99999999999999.0000000000000000,1000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1725076800000,PAX,1,,,,,,,PAX-OKB,SPOT,,1725076800000,0.0001,99999999999999.0000000000000000,1000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1726195200000,PIXEL,1,,,,,,,PIXEL-OKB,SPOT,,1726194600000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,,OKB,normal,,live,,0.00001,
,1725868200000,POL,1,,,,,,,POL-OKB,SPOT,,1725867900000,0.001,999999999999999.0000000000000000,1000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,,OKB,normal,,live,,0.00001,
,1637047200000,QTUM,1,,,,,,,QTUM-OKB,SPOT,,1637045823000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,,OKB,normal,,live,,0.0001,
,,BTC,1,,,,,,,BTC-DAI,SPOT,,1698306000000,0.00000001,9999999999.0000000000000000,1000000,9999999999,1000000,1000000,1000000,9999999999.0000000000000000,9999999999.0000000000000000,0.00001,,DAI,normal,,live,,0.1,
,,ETH,1,,,,,,,ETH-DAI,SPOT,,1698997980000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.0001,,DAI,normal,,live,,0.01,
,1726811400000,AKITA,1,,,,,,,AKITA-DAI,SPOT,,1726807200000,1,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,,DAI,normal,,live,,0.00000001,
,1732186800000,CAT,1,,,,,,,CAT-DAI,SPOT,,1732185600000,1,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100000,,DAI,normal,,live,,0.000000001,
,1728388800000,CTC,1,,,,,,,CTC-DAI,SPOT,,1728385200000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,,DAI,normal,,live,,0.0001,
,,CVC,1,,,,,,,CVC-DAI,SPOT,,1727085000000,0.1,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,,DAI,normal,,live,,0.00001,
,1727682000000,DGB,1,,,,,,,DGB-DAI,SPOT,,1727680800000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100,,DAI,normal,,live,,0.000001,
,1726218000000,DOGS,1,,,,,,,DOGS-DAI,SPOT,,1726214400000,1,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,,DAI,normal,,live,,0.000001,
,1726147200000,FRONT,1,,,,,,,FRONT-DAI,SPOT,,1726146000000,0.000001,999999999999.0000000000000000,1000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,,DAI,normal,,live,,0.0001,
,1729843200000,HMSTR,1,,,,,,,HMSTR-DAI,SPOT,,1729837616000,0.0001,99999999999999.0000000000000000,1000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,,DAI,normal,,live,,0.000001,
,1732618800000,KLAY,1,,,,,,,KLAY-DAI,SPOT,,1732618200000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,,DAI,normal,,live,,0.0001,
,1727237400000,NAS,1,,,,,,,NAS-DAI,SPOT,,1727235000000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,,DAI,normal,,live,,0.000001,
,1726564500000,SLERF,1,,,,,,,SLERF-DAI,SPOT,,1726560900000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,,DAI,normal,,live,,0.0001,
,1727272800000,VENOM,1,,,,,,,VENOM-DAI,SPOT,,1727270700000,0.0001,99999999999999.0000000000000000,1000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,,DAI,normal,,live,,0.0001,
,1726135500000,USDC,1,,,,,,,USDC-EURC,SPOT,,1726135200000,0.001,999999999999999.0000000000000000,1000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,,EURC,normal,,live,,0.0001,
,,ETH,1,,,,,,,ETH-SOL,SPOT,,1731400860000,0.01,9999999999999999.0000000000000000,1000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,0.1,,SOL,normal,,live,,0.001,
,,TESTPM,1,,,,,,,TESTPM-USDT,SPOT,10,,0.00000001,,1000000,9999999999,1000000,1000000,1000000,,,0.00001,,USDT,normal,,test,,0.1,
