时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2024-09-30 10:55:00,0.621,0.623,0.624,0.62,0.32,0.002,590780,36735448.0,0.64,1.7
2024-09-30 11:00:00,0.624,0.633,0.634,0.624,1.61,0.01,780965,49185125.0,1.61,2.24
2024-09-30 11:05:00,0.632,0.629,0.645,0.628,-0.63,-0.004,874443,55760465.0,2.69,2.51
2024-09-30 11:10:00,0.629,0.636,0.637,0.627,1.11,0.007,588493,37182390.0,1.59,1.69
2024-09-30 11:15:00,0.636,0.637,0.637,0.632,0.16,0.001,353807,22462453.0,0.79,1.02
2024-09-30 11:20:00,0.637,0.639,0.64,0.637,0.31,0.002,420925,26880760.0,0.47,1.21
2024-09-30 11:25:00,0.639,0.639,0.639,0.637,0.0,0.0,252166,16083480.0,0.31,0.72
2024-09-30 11:30:00,0.638,0.647,0.648,0.638,1.25,0.008,482412,31059849.0,1.56,1.39
2024-09-30 13:05:00,0.647,0.648,0.652,0.647,0.15,0.001,558111,36227408.0,0.77,1.6
2024-09-30 13:10:00,0.648,0.656,0.657,0.647,1.23,0.008,380228,24779244.0,1.54,1.09
2024-09-30 13:15:00,0.656,0.647,0.657,0.647,-1.37,-0.009,485285,31607851.0,1.52,1.39
2024-09-30 13:20:00,0.646,0.651,0.655,0.646,0.62,0.004,381319,24784823.0,1.39,1.09
2024-09-30 13:25:00,0.651,0.655,0.655,0.65,0.61,0.004,237551,15501103.0,0.77,0.68
2024-09-30 13:30:00,0.655,0.658,0.658,0.654,0.46,0.003,385085,25249756.0,0.61,1.11
2024-09-30 13:35:00,0.657,0.661,0.663,0.656,0.46,0.003,513784,33883438.0,1.06,1.48
2024-09-30 13:40:00,0.662,0.659,0.663,0.659,-0.3,-0.002,377991,24985285.0,0.61,1.09
2024-09-30 13:45:00,0.659,0.663,0.663,0.659,0.61,0.004,281707,18615200.0,0.61,0.81
2024-09-30 13:50:00,0.663,0.662,0.663,0.661,-0.15,-0.001,188033,12451814.0,0.3,0.54
2024-09-30 13:55:00,0.662,0.662,0.663,0.661,0.0,0.0,107962,7147483.0,0.3,0.31
2024-09-30 14:00:00,0.662,0.661,0.663,0.661,-0.15,-0.001,163156,10789116.0,0.3,0.47
2024-09-30 14:05:00,0.661,0.662,0.663,0.661,0.15,0.001,228960,15152017.0,0.3,0.66
2024-09-30 14:10:00,0.662,0.661,0.663,0.661,-0.15,-0.001,268534,17784668.0,0.3,0.77
2024-09-30 14:15:00,0.661,0.664,0.664,0.661,0.45,0.003,235717,15614859.0,0.45,0.68
2024-09-30 14:20:00,0.664,0.662,0.664,0.662,-0.3,-0.002,172958,11462777.0,0.3,0.5
2024-09-30 14:25:00,0.662,0.654,0.662,0.648,-1.21,-0.008,400457,26204211.0,2.11,1.15
2024-09-30 14:30:00,0.654,0.654,0.655,0.649,0.0,0.0,255231,16649431.0,0.92,0.73
2024-09-30 14:35:00,0.654,0.659,0.659,0.653,0.76,0.005,126202,8276210.0,0.92,0.36
2024-09-30 14:40:00,0.659,0.66,0.66,0.658,0.15,0.001,140265,9240206.0,0.3,0.4
2024-09-30 14:45:00,0.659,0.658,0.66,0.657,-0.3,-0.002,144561,9517189.0,0.45,0.42
2024-09-30 14:50:00,0.658,0.659,0.66,0.658,0.15,0.001,153647,10124875.0,0.3,0.44
2024-09-30 14:55:00,0.659,0.663,0.663,0.659,0.61,0.004,227164,15024313.0,0.61,0.65
2024-09-30 15:00:00,0.663,0.664,0.664,0.662,0.15,0.001,170719,11328351.0,0.3,0.49
2024-10-08 09:35:00,0.73,0.709,0.73,0.708,6.78,0.045,752277,54441778.0,3.31,2.16
2024-10-08 09:40:00,0.708,0.715,0.719,0.705,0.85,0.006,432276,30779473.0,1.97,1.24
2024-10-08 09:45:00,0.715,0.705,0.715,0.705,-1.4,-0.01,373985,26548969.0,1.4,1.07
2024-10-08 09:50:00,0.705,0.713,0.713,0.687,1.13,0.008,469559,32940824.0,3.69,1.35
2024-10-08 09:55:00,0.713,0.708,0.713,0.701,-0.7,-0.005,429628,30351182.0,1.68,1.23
2024-10-08 10:00:00,0.707,0.701,0.708,0.7,-0.99,-0.007,335921,23618960.0,1.13,0.96
2024-10-08 10:05:00,0.701,0.703,0.706,0.7,0.29,0.002,271352,19065115.0,0.86,0.78
2024-10-08 10:10:00,0.703,0.698,0.703,0.69,-0.71,-0.005,255098,17745911.0,1.85,0.73
2024-10-08 10:15:00,0.698,0.683,0.699,0.683,-2.15,-0.015,381441,26294639.0,2.29,1.1
2024-10-08 10:20:00,0.684,0.691,0.695,0.683,1.17,0.008,413750,28583730.0,1.76,1.19
2024-10-08 10:25:00,0.692,0.689,0.694,0.685,-0.29,-0.002,244319,16857543.0,1.3,0.7
2024-10-08 10:30:00,0.688,0.685,0.69,0.685,-0.58,-0.004,217156,14945636.0,0.73,0.62
2024-10-08 10:35:00,0.685,0.65,0.685,0.645,-5.11,-0.035,407888,27247769.0,5.84,1.17
2024-10-08 10:40:00,0.644,0.658,0.663,0.629,1.23,0.008,579059,37272760.0,5.23,1.66
2024-10-08 10:45:00,0.658,0.677,0.68,0.658,2.89,0.019,481664,32389322.0,3.34,1.38
2024-10-08 10:50:00,0.678,0.666,0.681,0.657,-1.62,-0.011,348512,23528618.0,3.55,1.0
2024-10-08 10:55:00,0.666,0.671,0.675,0.658,0.75,0.005,375465,25059730.0,2.55,1.08
2024-10-08 11:00:00,0.671,0.668,0.675,0.667,-0.45,-0.003,213344,14313166.0,1.19,0.61
2024-10-08 11:05:00,0.669,0.677,0.678,0.668,1.35,0.009,434216,29259692.0,1.5,1.25
2024-10-08 11:10:00,0.677,0.678,0.681,0.675,0.15,0.001,501267,34010513.0,0.89,1.44
2024-10-08 11:15:00,0.678,0.675,0.679,0.672,-0.44,-0.003,403859,27289702.0,1.03,1.16
2024-10-08 11:20:00,0.675,0.671,0.679,0.671,-0.59,-0.004,593318,40109260.0,1.19,1.7
2024-10-08 11:25:00,0.671,0.667,0.673,0.667,-0.6,-0.004,445369,29854344.0,0.89,1.28
2024-10-08 11:30:00,0.668,0.667,0.668,0.66,0.0,0.0,517733,34368945.0,1.2,1.49
2024-10-08 13:05:00,0.668,0.669,0.677,0.668,0.3,0.002,780340,52490288.0,1.35,2.24
2024-10-08 13:10:00,0.669,0.666,0.672,0.666,-0.45,-0.003,614254,41099033.0,0.9,1.76
2024-10-08 13:15:00,0.667,0.66,0.667,0.66,-0.9,-0.006,494898,32834773.0,1.05,1.42
2024-10-08 13:20:00,0.66,0.66,0.664,0.66,0.0,0.0,449516,29735733.0,0.61,1.29
2024-10-08 13:25:00,0.66,0.651,0.66,0.651,-1.36,-0.009,810269,53061665.0,1.36,2.33
2024-10-08 13:30:00,0.651,0.655,0.658,0.651,0.61,0.004,604974,39657181.0,1.08,1.74
2024-10-08 13:35:00,0.655,0.651,0.661,0.651,-0.61,-0.004,527317,34591036.0,1.53,1.51
2024-10-08 13:40:00,0.651,0.646,0.651,0.646,-0.77,-0.005,448567,29097879.0,0.77,1.29
2024-10-08 13:45:00,0.646,0.653,0.653,0.645,1.08,0.007,476228,30896750.0,1.24,1.37
2024-10-08 13:50:00,0.653,0.649,0.653,0.647,-0.61,-0.004,330899,21508692.0,0.92,0.95
2024-10-08 13:55:00,0.649,0.642,0.651,0.642,-1.08,-0.007,328943,21261707.0,1.39,0.94
2024-10-08 14:00:00,0.642,0.652,0.652,0.642,1.56,0.01,357595,23159984.0,1.56,1.03
2024-10-08 14:05:00,0.652,0.653,0.656,0.651,0.15,0.001,418381,27347400.0,0.77,1.2
2024-10-08 14:10:00,0.652,0.65,0.654,0.649,-0.46,-0.003,295121,19219944.0,0.77,0.85
2024-10-08 14:15:00,0.65,0.649,0.653,0.648,-0.15,-0.001,254217,16530758.0,0.77,0.73
2024-10-08 14:20:00,0.649,0.649,0.651,0.648,0.0,0.0,256385,16655855.0,0.46,0.74
2024-10-08 14:25:00,0.649,0.65,0.651,0.648,0.15,0.001,220700,14341375.0,0.46,0.63
2024-10-08 14:30:00,0.65,0.655,0.655,0.649,0.77,0.005,326156,21290669.0,0.92,0.94
2024-10-08 14:35:00,0.655,0.655,0.659,0.655,0.0,0.0,402230,26424297.0,0.61,1.15
2024-10-08 14:40:00,0.655,0.661,0.661,0.655,0.92,0.006,347355,22864993.0,0.92,1.0
2024-10-08 14:45:00,0.661,0.654,0.661,0.654,-1.06,-0.007,383312,25197780.0,1.06,1.1
2024-10-08 14:50:00,0.654,0.658,0.658,0.654,0.61,0.004,344804,22628187.0,0.61,0.99
2024-10-08 14:55:00,0.658,0.656,0.659,0.656,-0.3,-0.002,432244,28423233.0,0.46,1.24
2024-10-08 15:00:00,0.657,0.656,0.657,0.654,0.0,0.0,373569,24494643.0,0.46,1.07
2024-10-09 09:35:00,0.655,0.643,0.655,0.631,-1.98,-0.013,534712,34402211.0,3.66,1.54
2024-10-09 09:40:00,0.643,0.646,0.65,0.641,0.47,0.003,400712,25884424.0,1.4,1.15
2024-10-09 09:45:00,0.646,0.645,0.651,0.643,-0.15,-0.001,424666,27496085.0,1.24,1.22
2024-10-09 09:50:00,0.646,0.654,0.655,0.646,1.4,0.009,332596,21647207.0,1.4,0.95
2024-10-09 09:55:00,0.654,0.647,0.657,0.647,-1.07,-0.007,404590,26400714.0,1.53,1.16
2024-10-09 10:00:00,0.648,0.64,0.649,0.639,-1.08,-0.007,441809,28440742.0,1.55,1.27
2024-10-09 10:05:00,0.64,0.634,0.64,0.633,-0.94,-0.006,532569,33905947.0,1.09,1.53
2024-10-09 10:10:00,0.634,0.625,0.635,0.624,-1.42,-0.009,592022,37293855.0,1.74,1.7
2024-10-09 10:15:00,0.624,0.633,0.633,0.622,1.28,0.008,537084,33730440.0,1.76,1.54
2024-10-09 10:20:00,0.633,0.633,0.636,0.631,0.0,0.0,417728,26479882.0,0.79,1.2
2024-10-09 10:25:00,0.633,0.635,0.638,0.633,0.32,0.002,470984,29909624.0,0.79,1.35
2024-10-09 10:30:00,0.635,0.63,0.637,0.628,-0.79,-0.005,435452,27503243.0,1.42,1.25
2024-10-09 10:35:00,0.63,0.624,0.633,0.624,-0.95,-0.006,372376,23400131.0,1.43,1.07
2024-10-09 10:40:00,0.624,0.616,0.628,0.616,-1.28,-0.008,591845,36867835.0,1.92,1.7
2024-10-09 10:45:00,0.616,0.626,0.627,0.616,1.62,0.01,602965,37449090.0,1.79,1.73
2024-10-09 10:50:00,0.626,0.621,0.628,0.621,-0.8,-0.005,419491,26187210.0,1.12,1.2
2024-10-09 10:55:00,0.621,0.621,0.627,0.621,0.0,0.0,367592,22938941.0,0.97,1.06
2024-10-09 11:00:00,0.621,0.618,0.624,0.618,-0.48,-0.003,416826,25877377.0,0.97,1.2
2024-10-09 11:05:00,0.618,0.618,0.622,0.617,0.0,0.0,304189,18837926.0,0.81,0.87
2024-10-09 11:10:00,0.618,0.611,0.618,0.611,-1.13,-0.007,351146,21564971.0,1.13,1.01
2024-10-09 11:15:00,0.611,0.605,0.612,0.604,-0.98,-0.006,568053,34574697.0,1.31,1.63
2024-10-09 11:20:00,0.605,0.609,0.61,0.604,0.66,0.004,381985,23195704.0,0.99,1.1
2024-10-09 11:25:00,0.61,0.615,0.616,0.606,0.99,0.006,490997,30074366.0,1.64,1.41
2024-10-09 11:30:00,0.616,0.621,0.621,0.613,0.98,0.006,298298,18386034.0,1.3,0.86
2024-10-09 13:05:00,0.628,0.641,0.642,0.624,3.22,0.02,962662,61186137.0,2.9,2.76
2024-10-09 13:10:00,0.641,0.643,0.646,0.636,0.31,0.002,757945,48587585.0,1.56,2.18
2024-10-09 13:15:00,0.642,0.631,0.642,0.631,-1.87,-0.012,407577,25892594.0,1.71,1.17
2024-10-09 13:20:00,0.632,0.638,0.639,0.63,1.11,0.007,353942,22484736.0,1.43,1.02
2024-10-09 13:25:00,0.638,0.642,0.642,0.636,0.63,0.004,374573,23899692.0,0.94,1.08
2024-10-09 13:30:00,0.642,0.64,0.644,0.638,-0.31,-0.002,393216,25239778.0,0.93,1.13
2024-10-09 13:35:00,0.64,0.647,0.647,0.638,1.09,0.007,332736,21364380.0,1.41,0.96
2024-10-09 13:40:00,0.646,0.649,0.652,0.645,0.31,0.002,568597,36883046.0,1.08,1.63
2024-10-09 13:45:00,0.649,0.641,0.649,0.641,-1.23,-0.008,376268,24237742.0,1.23,1.08
2024-10-09 13:50:00,0.641,0.641,0.645,0.639,0.0,0.0,377603,24235447.0,0.94,1.08
2024-10-09 13:55:00,0.64,0.64,0.641,0.636,-0.16,-0.001,242081,15468631.0,0.78,0.7
2024-10-09 14:00:00,0.64,0.636,0.64,0.635,-0.63,-0.004,172204,10962456.0,0.78,0.49
2024-10-09 14:05:00,0.635,0.637,0.642,0.635,0.16,0.001,304815,19482894.0,1.1,0.88
2024-10-09 14:10:00,0.637,0.633,0.639,0.633,-0.63,-0.004,159322,10145170.0,0.94,0.46
2024-10-09 14:15:00,0.634,0.636,0.638,0.634,0.47,0.003,154667,9835368.0,0.63,0.44
2024-10-09 14:20:00,0.635,0.628,0.638,0.628,-1.26,-0.008,227954,14436297.0,1.57,0.65
2024-10-09 14:25:00,0.629,0.629,0.63,0.624,0.16,0.001,202932,12743950.0,0.96,0.58
2024-10-09 14:30:00,0.629,0.631,0.634,0.629,0.32,0.002,182070,11498026.0,0.79,0.52
2024-10-09 14:35:00,0.63,0.627,0.634,0.627,-0.63,-0.004,107722,6786004.0,1.11,0.31
2024-10-09 14:40:00,0.628,0.626,0.629,0.625,-0.16,-0.001,176997,11093795.0,0.64,0.51
2024-10-09 14:45:00,0.627,0.623,0.63,0.623,-0.48,-0.003,184051,11538696.0,1.12,0.53
2024-10-09 14:50:00,0.623,0.623,0.623,0.618,0.0,0.0,242828,15086730.0,0.8,0.7
2024-10-09 14:55:00,0.622,0.62,0.625,0.62,-0.48,-0.003,217007,13483957.0,0.8,0.62
2024-10-09 15:00:00,0.62,0.618,0.621,0.616,-0.32,-0.002,158924,9823077.0,0.81,0.46
2024-10-10 09:35:00,0.636,0.635,0.645,0.631,2.75,0.017,512103,32640300.0,2.27,1.47
2024-10-10 09:40:00,0.635,0.637,0.638,0.634,0.31,0.002,490736,31214292.0,0.63,1.41
2024-10-10 09:45:00,0.637,0.641,0.644,0.637,0.63,0.004,503490,32296051.0,1.1,1.45
2024-10-10 09:50:00,0.641,0.638,0.641,0.635,-0.47,-0.003,339690,21684625.0,0.94,0.98
2024-10-10 09:55:00,0.638,0.632,0.638,0.632,-0.94,-0.006,249818,15849800.0,0.94,0.72
2024-10-10 10:00:00,0.632,0.635,0.636,0.631,0.47,0.003,322684,20450763.0,0.79,0.93
2024-10-10 10:05:00,0.634,0.637,0.639,0.634,0.31,0.002,229224,14587459.0,0.79,0.66
2024-10-10 10:10:00,0.637,0.634,0.639,0.633,-0.47,-0.003,252933,16114358.0,0.94,0.73
2024-10-10 10:15:00,0.634,0.629,0.634,0.627,-0.79,-0.005,305491,19269567.0,1.1,0.88
2024-10-10 10:20:00,0.629,0.631,0.634,0.626,0.32,0.002,324830,20471577.0,1.27,0.93
2024-10-10 10:25:00,0.632,0.631,0.635,0.631,0.0,0.0,269465,17068645.0,0.63,0.77
2024-10-10 10:30:00,0.631,0.634,0.635,0.629,0.48,0.003,229913,14540455.0,0.95,0.66
2024-10-10 10:35:00,0.634,0.636,0.637,0.631,0.32,0.002,244716,15520842.0,0.95,0.7
2024-10-10 10:40:00,0.635,0.635,0.636,0.632,-0.16,-0.001,311059,19752026.0,0.63,0.89
2024-10-10 10:45:00,0.635,0.634,0.635,0.632,-0.16,-0.001,228914,14500725.0,0.47,0.66
2024-10-10 10:50:00,0.634,0.634,0.636,0.634,0.0,0.0,162846,10336724.0,0.32,0.47
2024-10-10 10:55:00,0.634,0.635,0.636,0.633,0.16,0.001,164620,10446319.0,0.47,0.47
2024-10-10 11:00:00,0.635,0.637,0.639,0.635,0.31,0.002,242952,15479115.0,0.63,0.7
2024-10-10 11:05:00,0.637,0.641,0.642,0.636,0.63,0.004,276700,17663681.0,0.94,0.79
2024-10-10 11:10:00,0.641,0.641,0.642,0.638,0.0,0.0,174790,11197092.0,0.62,0.5
2024-10-10 11:15:00,0.641,0.642,0.644,0.639,0.16,0.001,229636,14729967.0,0.78,0.66
2024-10-10 11:20:00,0.642,0.644,0.644,0.641,0.31,0.002,221791,14258243.0,0.47,0.64
2024-10-10 11:25:00,0.644,0.639,0.645,0.638,-0.78,-0.005,252028,16172632.0,1.09,0.72
2024-10-10 11:30:00,0.639,0.641,0.643,0.639,0.31,0.002,204847,13140859.0,0.63,0.59
2024-10-10 13:05:00,0.642,0.647,0.649,0.642,0.94,0.006,411848,26615894.0,1.09,1.18
2024-10-10 13:10:00,0.648,0.642,0.648,0.642,-0.77,-0.005,253671,16352120.0,0.93,0.73
2024-10-10 13:15:00,0.642,0.641,0.644,0.64,-0.16,-0.001,337283,21647428.0,0.62,0.97
2024-10-10 13:20:00,0.64,0.642,0.645,0.64,0.16,0.001,320928,20633028.0,0.78,0.92
2024-10-10 13:25:00,0.642,0.641,0.642,0.64,-0.16,-0.001,261055,16735374.0,0.31,0.75
2024-10-10 13:30:00,0.641,0.643,0.643,0.64,0.31,0.002,218783,14039613.0,0.47,0.63
2024-10-10 13:35:00,0.643,0.64,0.643,0.639,-0.47,-0.003,257472,16498753.0,0.62,0.74
2024-10-10 13:40:00,0.64,0.64,0.643,0.64,0.0,0.0,267393,17139701.0,0.47,0.77
2024-10-10 13:45:00,0.64,0.642,0.644,0.64,0.31,0.002,315986,20275892.0,0.63,0.91
2024-10-10 13:50:00,0.642,0.64,0.643,0.64,-0.31,-0.002,219178,14069430.0,0.47,0.63
2024-10-10 13:55:00,0.64,0.638,0.641,0.638,-0.31,-0.002,173094,11080099.0,0.47,0.5
2024-10-10 14:00:00,0.638,0.638,0.638,0.635,0.0,0.0,208018,13245996.0,0.47,0.6
2024-10-10 14:05:00,0.638,0.637,0.639,0.637,-0.16,-0.001,189618,12091805.0,0.31,0.54
2024-10-10 14:10:00,0.637,0.637,0.638,0.636,0.0,0.0,162084,10328413.0,0.31,0.47
2024-10-10 14:15:00,0.637,0.636,0.638,0.636,-0.16,-0.001,160961,10243696.0,0.31,0.46
2024-10-10 14:20:00,0.637,0.634,0.637,0.634,-0.31,-0.002,78664,4997053.0,0.47,0.23
2024-10-10 14:25:00,0.634,0.635,0.637,0.634,0.16,0.001,234594,14902744.0,0.47,0.67
2024-10-10 14:30:00,0.635,0.633,0.635,0.632,-0.31,-0.002,155109,9819850.0,0.47,0.45
2024-10-10 14:35:00,0.633,0.635,0.636,0.633,0.32,0.002,163574,10379887.0,0.47,0.47
2024-10-10 14:40:00,0.634,0.633,0.636,0.632,-0.31,-0.002,135484,8590118.0,0.63,0.39
2024-10-10 14:45:00,0.633,0.63,0.634,0.63,-0.47,-0.003,142106,8969503.0,0.63,0.41
2024-10-10 14:50:00,0.631,0.631,0.633,0.631,0.16,0.001,228049,14402039.0,0.32,0.65
2024-10-10 14:55:00,0.632,0.632,0.634,0.631,0.16,0.001,231465,14638644.0,0.48,0.66
2024-10-10 15:00:00,0.632,0.633,0.634,0.631,0.16,0.001,123748,7824619.0,0.47,0.36
2024-10-11 09:35:00,0.633,0.627,0.633,0.626,-0.95,-0.006,82712,5206832.0,1.11,0.24
2024-10-11 09:40:00,0.627,0.625,0.629,0.623,-0.32,-0.002,95609,5980994.0,0.96,0.27
2024-10-11 09:45:00,0.624,0.628,0.629,0.624,0.48,0.003,70095,4389077.0,0.8,0.2
2024-10-11 09:50:00,0.628,0.628,0.63,0.627,0.0,0.0,65001,4084686.0,0.48,0.19
2024-10-11 09:55:00,0.628,0.628,0.629,0.627,0.0,0.0,53498,3359423.0,0.32,0.15
2024-10-11 10:00:00,0.628,0.628,0.628,0.626,0.0,0.0,54390,3411285.0,0.32,0.16
2024-10-11 10:05:00,0.628,0.627,0.628,0.626,-0.16,-0.001,87211,5470913.0,0.32,0.25
2024-10-11 10:10:00,0.626,0.626,0.628,0.625,-0.16,-0.001,57175,3579895.0,0.48,0.16
2024-10-11 10:15:00,0.626,0.622,0.626,0.622,-0.64,-0.004,109646,6837403.0,0.64,0.31
2024-10-11 10:20:00,0.622,0.623,0.625,0.622,0.16,0.001,52380,3266859.0,0.48,0.15
2024-10-11 10:25:00,0.623,0.625,0.625,0.622,0.32,0.002,54468,3396712.0,0.48,0.16
2024-10-11 10:30:00,0.625,0.624,0.625,0.623,-0.16,-0.001,28086,1752866.0,0.32,0.08
2024-10-11 10:35:00,0.624,0.625,0.626,0.623,0.16,0.001,53423,3336718.0,0.48,0.15
2024-10-11 10:40:00,0.625,0.624,0.625,0.622,-0.16,-0.001,44153,2752061.0,0.48,0.13
2024-10-11 10:45:00,0.624,0.622,0.624,0.622,-0.32,-0.002,29730,1849505.0,0.32,0.09
2024-10-11 10:50:00,0.622,0.623,0.624,0.622,0.16,0.001,48316,3009735.0,0.32,0.14
2024-10-11 10:55:00,0.623,0.623,0.623,0.622,0.0,0.0,54731,3409148.0,0.16,0.16
2024-10-11 11:00:00,0.623,0.625,0.625,0.623,0.32,0.002,68895,4297278.0,0.32,0.2
2024-10-11 11:05:00,0.625,0.624,0.625,0.624,-0.16,-0.001,17492,1092092.0,0.16,0.05
2024-10-11 11:10:00,0.624,0.623,0.625,0.623,-0.16,-0.001,41815,2607992.0,0.32,0.12
2024-10-11 11:15:00,0.623,0.623,0.623,0.622,0.0,0.0,53152,3309917.0,0.16,0.15
2024-10-11 11:20:00,0.623,0.623,0.623,0.622,0.0,0.0,42285,2630373.0,0.16,0.12
2024-10-11 11:25:00,0.623,0.622,0.623,0.622,-0.16,-0.001,46521,2897677.0,0.16,0.13
2024-10-11 11:30:00,0.622,0.621,0.623,0.621,-0.16,-0.001,33918,2107976.0,0.32,0.1
2024-10-11 13:05:00,0.622,0.619,0.622,0.619,-0.32,-0.002,117529,7287755.0,0.48,0.34
2024-10-11 13:10:00,0.619,0.619,0.62,0.618,0.0,0.0,36123,2236274.0,0.32,0.1
2024-10-11 13:15:00,0.619,0.618,0.619,0.618,-0.16,-0.001,21611,1337190.0,0.16,0.06
2024-10-11 13:20:00,0.618,0.619,0.619,0.618,0.16,0.001,52048,3219825.0,0.16,0.15
2024-10-11 13:25:00,0.619,0.621,0.622,0.618,0.32,0.002,173946,10789409.0,0.65,0.5
2024-10-11 13:30:00,0.621,0.621,0.622,0.619,0.0,0.0,51742,3210741.0,0.48,0.15
2024-10-11 13:35:00,0.621,0.619,0.621,0.619,-0.32,-0.002,26098,1616268.0,0.32,0.07
2024-10-11 13:40:00,0.619,0.619,0.619,0.617,0.0,0.0,135028,8339559.0,0.32,0.39
2024-10-11 13:45:00,0.619,0.618,0.619,0.618,-0.16,-0.001,70952,4384658.0,0.16,0.2
2024-10-11 13:50:00,0.618,0.616,0.618,0.616,-0.32,-0.002,44895,2768694.0,0.32,0.13
2024-10-11 13:55:00,0.616,0.616,0.617,0.616,0.0,0.0,84722,5224428.0,0.16,0.24
2024-10-11 14:00:00,0.616,0.616,0.617,0.615,0.0,0.0,106709,6572487.0,0.32,0.31
2024-10-11 14:05:00,0.616,0.615,0.616,0.615,-0.16,-0.001,64473,3970143.0,0.16,0.19
2024-10-11 14:10:00,0.615,0.613,0.615,0.612,-0.33,-0.002,55045,3378307.0,0.49,0.16
2024-10-11 14:15:00,0.612,0.611,0.614,0.611,-0.33,-0.002,71161,4359810.0,0.49,0.2
2024-10-11 14:20:00,0.611,0.611,0.612,0.609,0.0,0.0,93669,5720190.0,0.49,0.27
2024-10-11 14:25:00,0.612,0.612,0.612,0.611,0.16,0.001,44280,2708722.0,0.16,0.13
2024-10-11 14:30:00,0.612,0.612,0.612,0.611,0.0,0.0,27450,1677656.0,0.16,0.08
2024-10-11 14:35:00,0.612,0.609,0.612,0.609,-0.49,-0.003,89207,5446337.0,0.49,0.26
2024-10-11 14:40:00,0.609,0.608,0.609,0.607,-0.16,-0.001,69018,4199555.0,0.33,0.2
2024-10-11 14:45:00,0.608,0.607,0.608,0.606,-0.16,-0.001,80030,4860965.0,0.33,0.23
2024-10-11 14:50:00,0.607,0.611,0.611,0.607,0.66,0.004,100150,6099088.0,0.66,0.29
2024-10-11 14:55:00,0.611,0.611,0.612,0.61,0.0,0.0,155459,9496524.0,0.33,0.45
2024-10-11 15:00:00,0.612,0.611,0.612,0.61,0.0,0.0,27569,1685279.0,0.33,0.08
2024-10-14 09:35:00,0.621,0.621,0.624,0.616,1.64,0.01,626384,38804944.0,1.31,1.8
2024-10-14 09:40:00,0.621,0.626,0.628,0.619,0.81,0.005,799046,49819906.0,1.45,2.29
2024-10-14 09:45:00,0.626,0.623,0.626,0.622,-0.48,-0.003,1053945,65769608.0,0.64,3.03
2024-10-14 09:50:00,0.623,0.619,0.626,0.618,-0.64,-0.004,333192,20770554.0,1.28,0.96
2024-10-14 09:55:00,0.619,0.616,0.619,0.616,-0.48,-0.003,231388,14289476.0,0.48,0.66
2024-10-14 10:00:00,0.616,0.61,0.616,0.609,-0.97,-0.006,384142,23525066.0,1.14,1.1
2024-10-14 10:05:00,0.609,0.607,0.612,0.606,-0.49,-0.003,390404,23796737.0,0.98,1.12
2024-10-14 10:10:00,0.608,0.605,0.608,0.604,-0.33,-0.002,405685,24594382.0,0.66,1.16
2024-10-14 10:15:00,0.605,0.609,0.61,0.605,0.66,0.004,320047,19435815.0,0.83,0.92
2024-10-14 10:20:00,0.61,0.608,0.612,0.608,-0.16,-0.001,257558,15711296.0,0.66,0.74
2024-10-14 10:25:00,0.608,0.607,0.609,0.606,-0.16,-0.001,78210,4748149.0,0.49,0.22
2024-10-14 10:30:00,0.607,0.605,0.607,0.603,-0.33,-0.002,199032,12037655.0,0.66,0.57
2024-10-14 10:35:00,0.605,0.607,0.609,0.604,0.33,0.002,244428,14818641.0,0.83,0.7
2024-10-14 10:40:00,0.607,0.608,0.61,0.605,0.16,0.001,164138,9966152.0,0.82,0.47
2024-10-14 10:45:00,0.608,0.607,0.609,0.606,-0.16,-0.001,237409,14435667.0,0.49,0.68
2024-10-14 10:50:00,0.607,0.607,0.609,0.606,0.0,0.0,189528,11521320.0,0.49,0.54
2024-10-14 10:55:00,0.607,0.614,0.614,0.607,1.15,0.007,213007,13015744.0,1.15,0.61
2024-10-14 11:00:00,0.613,0.611,0.614,0.61,-0.49,-0.003,153257,9380513.0,0.65,0.44
2024-10-14 11:05:00,0.611,0.613,0.613,0.61,0.33,0.002,79930,4884162.0,0.49,0.23
2024-10-14 11:10:00,0.613,0.615,0.615,0.612,0.33,0.002,128052,7857748.0,0.49,0.37
2024-10-14 11:15:00,0.615,0.616,0.618,0.614,0.16,0.001,190589,11733944.0,0.65,0.55
2024-10-14 11:20:00,0.616,0.617,0.617,0.613,0.16,0.001,111095,6835823.0,0.65,0.32
2024-10-14 11:25:00,0.617,0.619,0.619,0.616,0.32,0.002,109900,6786103.0,0.49,0.32
2024-10-14 11:30:00,0.619,0.621,0.621,0.618,0.32,0.002,108588,6725926.0,0.48,0.31
2024-10-14 13:05:00,0.622,0.624,0.624,0.62,0.48,0.003,321194,19974507.0,0.64,0.92
2024-10-14 13:10:00,0.624,0.621,0.624,0.619,-0.48,-0.003,201990,12540693.0,0.8,0.58
2024-10-14 13:15:00,0.621,0.624,0.624,0.62,0.48,0.003,159254,9913779.0,0.64,0.46
2024-10-14 13:20:00,0.624,0.628,0.628,0.624,0.64,0.004,225546,14113787.0,0.64,0.65
2024-10-14 13:25:00,0.628,0.628,0.632,0.628,0.0,0.0,254481,16007013.0,0.64,0.73
2024-10-14 13:30:00,0.628,0.63,0.631,0.627,0.32,0.002,251267,15812738.0,0.64,0.72
