,代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
10,516000,数据ETF,1.038,1.0312,-0.66,0.068,7.01,311773,31781044.0,0.975,1.045,0.975,0.97,7.22,17.83,1.63,4.33,192383.0,119390.0,-5661104.0,-17.81,-5077111.0,-15.98,-583993.0,-1.84,3664471.0,11.53,1996633.0,6.28,6,1.037,1.038,174855000.0,181499490,181499490,2024-11-11,2024-11-11 16:12:02+08:00
11,562570,信创ETF,1.384,1.3701,-1.01,0.09,6.96,249163,33777305.0,1.311,1.399,1.296,1.294,7.96,45.9,2.36,7.81,107889.0,141274.0,-3495021.0,-10.35,404572.0,1.2,-3899593.0,-11.55,665540.0,1.97,2829482.0,8.38,-10,1.385,1.387,54281000.0,75124904,75124904,2024-11-11,2024-11-11 16:11:53+08:00
12,159582,半导体产业ETF,1.675,1.6712,-0.23,0.107,6.82,319881,52994406.049,1.61,1.69,1.595,1.568,6.06,38.72,1.69,-80.36,200812.0,119069.0,-7114283.0,-13.42,-9670896.0,-18.25,2556613.0,4.82,3049074.0,5.75,4065208.0,7.67,3001,1.674,1.675,82621621.0,138391215,138391215,2024-11-11,2024-11-11 15:34:48+08:00
13,515400,大数据ETF,0.97,0.9637,-0.65,0.061,6.71,2192842,207051566.0,0.913,0.975,0.91,0.909,7.15,19.19,2.16,-33.27,971575.0,1221267.0,-1885950.0,-0.91,-9713585.0,-4.69,7827635.0,3.78,2575280.0,1.24,-689330.0,-0.33,1009,0.969,0.97,1142631408.0,1108352466,1108352466,2024-11-11,2024-11-11 16:11:45+08:00
14,588200,科创芯片ETF,1.58,1.5765,-0.22,0.099,6.68,51402041,7979458689.0,1.502,1.58,1.493,1.481,5.87,27.11,1.26,-13.08,26594624.0,24807417.0,552398272.0,6.92,694061776.0,8.7,-141663504.0,-1.78,-264740032.0,-3.32,-287658256.0,-3.6,1158,1.579,1.58,18963894784.0,29962953759,29962953759,2024-11-11,2024-11-11 16:11:53+08:00
15,159539,信创50ETF,1.286,1.2685,-1.38,0.08,6.63,155754,19470729.8,1.239,1.286,1.206,1.206,6.63,24.89,1.41,80.4,89595.0,66159.0,-2126802.0,-10.92,-266358.0,-1.37,-1860444.0,-9.56,1229600.0,6.32,897201.0,4.61,-314,1.286,1.287,62565182.0,80458824,80458824,2024-11-11,2024-11-11 15:34:24+08:00
16,159813,半导体ETF,0.872,0.87,-0.23,0.053,6.47,9098616,777445695.743,0.827,0.872,0.821,0.819,6.23,13.41,1.23,65.7,5082909.0,4015707.0,60357204.0,7.76,125768827.0,16.18,-65411623.0,-8.41,-38455122.0,-4.95,-21902075.0,-2.82,-60931,0.872,0.873,6785862400.0,5917272013,5917272013,2024-11-11,2024-11-11 15:34:33+08:00
17,561980,半导体设备ETF,1.501,1.499,-0.13,0.091,6.45,1250459,185817448.0,1.46,1.521,1.432,1.41,6.31,23.95,2.67,9.38,661574.0,588885.0,-48988525.0,-26.36,-33089144.0,-17.81,-15899381.0,-8.56,19788767.0,10.65,29199758.0,15.71,-173,1.501,1.502,522110000.0,783687110,783687110,2024-11-11,2024-11-11 16:11:56+08:00
18,588990,科创芯片ETF博时,1.65,1.6491,-0.05,0.1,6.45,655267,106347286.0,1.557,1.654,1.557,1.55,6.26,24.29,1.05,32.66,372726.0,282541.0,22945764.0,21.58,27770278.0,26.11,-4824514.0,-4.54,-13223080.0,-12.43,-9722684.0,-9.14,170,1.649,1.65,269745408.0,445079923,445079923,2024-11-11,2024-11-11 16:11:54+08:00
19,159538,信创ETF富国,1.304,1.2987,-0.41,0.079,6.45,122129,15670440.076,1.224,1.306,1.223,1.225,6.78,26.96,1.6,-90.78,74238.0,47891.0,-578818.0,-3.69,2570931.0,16.41,-3149749.0,-20.1,382652.0,2.44,196166.0,1.25,784,1.303,1.304,45304483.0,59077046,59077046,2024-11-11,2024-11-11 15:34:21+08:00
20,512760,芯片ETF,1.26,1.256,-0.32,0.076,6.42,11087485,1372380299.0,1.193,1.26,1.192,1.184,5.74,8.75,1.37,-40.47,5991941.0,5095544.0,113369776.0,8.26,149270208.0,10.88,-35900432.0,-2.62,-56522545.0,-4.12,-56847237.0,-4.14,3444,1.259,1.26,12666322688.0,15959566587,15959566587,2024-11-11,2024-11-11 16:12:00+08:00
21,588890,科创芯片ETF南方,1.776,1.769,-0.4,0.107,6.41,323496,56376629.0,1.679,1.777,1.679,1.669,5.87,12.26,1.11,-11.15,182661.0,140835.0,14094388.0,25.0,7646097.0,13.56,6448291.0,11.44,-8849175.0,-15.7,-5245213.0,-9.3,-39,1.776,1.777,263810000.0,468526560,468526560,2024-11-11,2024-11-11 16:11:38+08:00
22,159890,云计算ETF,1.287,1.2767,-0.81,0.077,6.36,209668,26251444.821,1.214,1.287,1.2,1.21,7.19,17.98,1.12,96.74,143471.0,66197.0,621132.0,2.37,389478.0,1.48,231654.0,0.88,-191080.0,-0.73,-430052.0,-1.64,-2275,1.287,1.288,116590688.0,150052215,150052215,2024-11-11,2024-11-11 15:34:45+08:00
23,159995,芯片ETF,1.355,1.3542,-0.06,0.081,6.36,17263837,2290109425.237,1.288,1.356,1.282,1.274,5.81,7.43,1.4,-6.15,9526128.0,7737709.0,178905088.0,7.81,101074112.0,4.41,77830976.0,3.4,-94111840.0,-4.11,-84793240.0,-3.7,-103377,1.355,1.356,23228562944.0,31474702789,31474702789,2024-11-11,2024-11-11 15:34:51+08:00
24,588290,科创芯片ETF基金,1.54,1.5396,-0.03,0.092,6.35,3149060,477297298.0,1.463,1.544,1.45,1.448,6.49,16.06,1.17,-19.29,1800323.0,1348737.0,46924588.0,9.83,43157511.0,9.04,3767077.0,0.79,-28077915.0,-5.88,-18846674.0,-3.95,10,1.539,1.54,1961397008.0,3020551392,3020551392,2024-11-11,2024-11-11 16:11:52+08:00
25,516640,芯片龙头ETF,0.826,0.8244,-0.19,0.049,6.31,1691211,137212576.0,0.785,0.826,0.78,0.777,5.92,10.33,1.43,-55.71,983794.0,707416.0,4919555.0,3.59,15699811.0,11.44,-10780256.0,-7.86,-3257463.0,-2.37,-1662093.0,-1.21,1000,0.825,0.826,1636482800.0,1351734793,1351734793,2024-11-11,2024-11-11 16:11:36+08:00
26,159801,芯片ETF龙头,0.675,0.6743,-0.1,0.04,6.3,3546560,234562247.274,0.641,0.676,0.636,0.635,6.3,6.47,1.44,-10.24,2038941.0,1507619.0,10174365.0,4.34,16623598.0,7.09,-6449233.0,-2.75,-8196255.0,-3.49,-1978111.0,-0.84,25164,0.674,0.675,5480120064.0,3699081043,3699081043,2024-11-11,2024-11-11 15:34:18+08:00
27,159804,创中盘88ETF,1.34,1.3343,-0.43,0.079,6.26,20044,2645730.06,1.272,1.34,1.272,1.261,5.39,1.81,1.56,-10.03,12191.0,7853.0,-257080.0,-9.72,0.0,0.0,-257080.0,-9.72,346555.0,13.1,-89474.0,-3.38,1735,1.336,1.34,110899676.0,148605566,148605566,2024-11-11,2024-11-11 15:34:57+08:00
28,516920,芯片50ETF,0.806,0.8046,-0.17,0.047,6.19,617860,49020789.0,0.761,0.807,0.761,0.759,6.06,8.4,1.4,-13.3,320977.0,296883.0,2262343.0,4.62,1457966.0,2.97,804377.0,1.64,-2434893.0,-4.97,172551.0,0.35,4,0.805,0.806,735963008.0,593186184,593186184,2024-11-11,2024-11-11 16:11:58+08:00
29,512480,半导体ETF,1.121,1.1194,-0.14,0.065,6.16,30600193,3380000129.0,1.067,1.125,1.067,1.056,5.49,12.16,1.2,-55.45,16391823.0,14208370.0,300148400.0,8.88,361307728.0,10.69,-61159328.0,-1.81,-175413280.0,-5.19,-124735104.0,-3.69,12677,1.12,1.121,25159003648.0,28203243089,28203243089,2024-11-11,2024-11-11 16:11:43+08:00
30,588500,科创100ETF增强,1.438,1.4345,-0.24,0.083,6.13,368348,51975487.0,1.35,1.438,1.35,1.355,6.49,11.28,1.16,-28.49,226310.0,142038.0,17379489.0,33.44,19495379.0,37.51,-2115890.0,-4.07,-11598774.0,-22.32,-5780715.0,-11.12,1,1.436,1.437,326647008.0,469718398,469718398,2024-11-11,2024-11-11 16:11:38+08:00
31,588830,科创新能源ETF,1.456,1.4486,-0.51,0.084,6.12,882050,125405130.0,1.355,1.456,1.355,1.372,7.36,22.17,0.97,53.22,476805.0,405245.0,34726305.0,27.69,32881358.0,26.22,1844947.0,1.47,-19212300.0,-15.32,-15514005.0,-12.37,430,1.456,1.457,397847904.0,579266548,579266548,2024-11-11,2024-11-11 16:11:41+08:00
32,159840,锂电池ETF,0.601,0.5979,-0.52,0.034,6.0,1799620,105421525.336,0.559,0.602,0.559,0.567,7.58,9.64,1.19,31.38,1124951.0,674669.0,20724021.0,19.66,25155789.0,23.86,-4431768.0,-4.2,-12898522.0,-12.24,-7825499.0,-7.42,-18700,0.601,0.602,1866574848.0,1121811484,1121811484,2024-11-11,2024-11-11 15:34:24+08:00
33,562030,信创ETF基金,1.062,1.0568,-0.49,0.06,5.99,139354,14460345.0,1.025,1.062,0.997,1.002,6.49,24.67,0.87,69.74,83593.0,55761.0,-1378362.0,-9.53,1159030.0,8.02,-2537392.0,-17.55,964804.0,6.67,413558.0,2.86,100,1.063,1.066,56486900.0,59989088,59989088,2024-11-11,2024-11-11 16:11:50+08:00
34,159665,半导体龙头ETF,1.373,1.3725,-0.04,0.077,5.94,586399,79060119.632,1.322,1.373,1.301,1.296,5.56,15.74,1.2,29.06,300719.0,285680.0,10691425.0,13.52,13832553.0,17.5,-3141128.0,-3.97,-7432575.0,-9.4,-3258850.0,-4.12,6207,1.372,1.373,372576864.0,511548034,511548034,2024-11-11,2024-11-11 15:34:33+08:00
35,159755,电池ETF,0.751,0.7472,-0.51,0.042,5.92,4288346,314668035.122,0.7,0.752,0.695,0.709,8.04,8.81,1.52,19.85,2446927.0,1841419.0,48460125.0,15.4,41088850.0,13.06,7371275.0,2.34,-32769489.0,-10.41,-15690635.0,-4.99,-44032,0.751,0.752,4865646848.0,3654100783,3654100783,2024-11-11,2024-11-11 15:34:27+08:00
36,516350,半导体芯片ETF,0.915,0.9122,-0.31,0.051,5.9,1729630,155302385.0,0.867,0.918,0.861,0.864,6.6,12.68,1.23,-14.49,882667.0,846963.0,-3505853.0,-2.26,-7448903.0,-4.8,3943050.0,2.54,574684.0,0.37,2931170.0,1.89,1114,0.914,0.915,1364415296.0,1248439996,1248439996,2024-11-11,2024-11-11 16:11:56+08:00
37,159540,信创ETF易方达,1.297,1.2963,-0.05,0.072,5.88,87929,11208631.8,1.225,1.311,1.225,1.225,7.02,8.1,1.26,-28.6,53001.0,34928.0,-1587015.0,-14.16,-1904366.0,-16.99,317351.0,2.83,942093.0,8.41,644922.0,5.75,-78,1.297,1.298,108505191.0,140731233,140731233,2024-11-11,2024-11-11 15:34:09+08:00
38,159796,电池50ETF,0.685,0.6819,-0.45,0.038,5.87,853467,56935119.2,0.636,0.687,0.636,0.647,7.88,4.92,1.26,29.02,470265.0,383202.0,1942389.0,3.41,5193442.0,9.12,-3251053.0,-5.71,-950175.0,-1.67,-992214.0,-1.74,-5378,0.685,0.687,1735467552.0,1188795273,1188795273,2024-11-11,2024-11-11 15:35:03+08:00
39,159767,电池龙头ETF,0.613,0.61,-0.49,0.034,5.87,296963,17656341.5,0.567,0.613,0.567,0.579,7.94,12.48,1.97,81.15,227021.0,69942.0,4312611.0,24.43,5818907.0,32.96,-1506296.0,-8.53,-3114599.0,-17.64,-1198012.0,-6.79,1766,0.612,0.613,237873672.0,145816561,145816561,2024-11-11,2024-11-11 15:34:51+08:00
40,516510,云计算ETF,1.27,1.2635,-0.51,0.07,5.83,1000021,123876273.0,1.198,1.275,1.196,1.2,6.58,13.13,1.1,-16.06,554185.0,445836.0,2397907.0,1.94,5782278.0,4.67,-3384371.0,-2.73,-456270.0,-0.37,-1941637.0,-1.57,30,1.268,1.27,761890000.0,967600300,967600300,2024-11-11,2024-11-11 16:11:38+08:00
41,159325,半导体精选ETF,1.134,1.1359,0.17,0.062,5.78,605084,67587626.735,1.076,1.149,1.076,1.072,6.81,31.77,0.71,30.05,326563.0,278522.0,2018697.0,2.99,672281.0,0.99,1346416.0,1.99,-840070.0,-1.24,-1178627.0,-1.74,-5009,1.134,1.135,190460528.0,215982239,215982239,2024-11-11,2024-11-11 15:34:06+08:00
42,159560,芯片50ETF,1.272,1.2652,-0.54,0.069,5.74,431864,54029944.011,1.205,1.273,1.205,1.203,5.65,22.74,1.5,54.69,216300.0,215564.0,-262352.0,-0.49,1021859.0,1.89,-1284211.0,-2.38,7886.0,0.01,254465.0,0.47,-978,1.272,1.273,189916460.0,241573737,241573737,2024-11-11,2024-11-11 15:34:33+08:00
43,515980,人工智能ETF,1.053,1.0498,-0.3,0.057,5.72,1666429,172201699.0,0.996,1.056,0.993,0.996,6.33,9.57,1.18,-27.24,892075.0,774354.0,39320766.0,22.83,52814996.0,30.67,-13494230.0,-7.84,-23008095.0,-13.36,-16312671.0,-9.47,5,1.052,1.054,1742064496.0,1834393914,1834393914,2024-11-11,2024-11-11 16:11:34+08:00
44,588680,科创100增强ETF,1.407,1.4053,-0.12,0.076,5.71,139169,19303986.0,1.333,1.414,1.333,1.331,6.09,26.08,2.18,19.21,68414.0,70755.0,1418076.0,7.35,2656002.0,13.76,-1237926.0,-6.41,-932607.0,-4.83,-485468.0,-2.51,12,1.406,1.408,53361000.0,75078927,75078927,2024-11-11,2024-11-11 16:11:35+08:00
45,159806,新能源车ETF,0.593,0.5908,-0.37,0.032,5.7,1225291,70888468.846,0.56,0.593,0.556,0.561,6.6,5.42,1.51,-64.33,674534.0,550757.0,12703577.0,17.92,14910946.0,21.03,-2207369.0,-3.11,-8522379.0,-12.02,-4181198.0,-5.9,2895,0.592,0.593,2260089440.0,1340233038,1340233038,2024-11-11,2024-11-11 15:34:57+08:00
46,159310,芯片产业ETF,1.594,1.5939,-0.01,0.086,5.7,196177,30803137.158,1.506,1.6,1.506,1.508,6.23,2.84,1.32,-51.42,97386.0,98791.0,-5187354.0,-16.84,-3285125.0,-10.66,-1902229.0,-6.18,3761634.0,12.21,1425721.0,4.63,5305,1.593,1.594,690981088.0,1101423854,1101423854,2024-11-11,2024-11-11 15:34:57+08:00
47,561910,电池ETF,0.575,0.572,-0.52,0.031,5.7,1262507,70690006.0,0.54,0.577,0.535,0.544,7.72,12.65,1.3,-9.37,760891.0,501616.0,12801279.0,18.11,9541240.0,13.5,3260039.0,4.61,-9182285.0,-12.99,-3618992.0,-5.12,-1004,0.576,0.577,998076608.0,573894050,573894050,2024-11-11,2024-11-11 16:11:34+08:00
48,159527,数据ETF,1.616,1.6108,-0.32,0.087,5.69,43167,6901992.5,1.529,1.623,1.519,1.529,6.8,12.66,1.48,15.44,24307.0,18860.0,-767232.0,-11.12,-391877.0,-5.68,-375355.0,-5.44,396180.0,5.74,371052.0,5.38,-56,1.616,1.62,34100450.0,55106327,55106327,2024-11-11,2024-11-11 15:34:45+08:00
49,588190,科创100ETF,1.022,1.0199,-0.21,0.055,5.69,7842597,787202851.0,0.97,1.023,0.968,0.967,5.69,11.1,1.08,-71.51,4904273.0,2938324.0,102544851.0,13.03,173099504.0,21.99,-70554653.0,-8.96,-72880315.0,-9.26,-29664526.0,-3.77,2267,1.021,1.022,7066618368.0,7222083972,7222083972,2024-11-11,2024-11-11 16:12:02+08:00
50,159739,大数据ETF,1.209,1.2048,-0.35,0.065,5.68,280656,33241031.206,1.146,1.215,1.14,1.144,6.56,16.73,1.21,-27.77,177039.0,103617.0,1994886.0,6.0,2747325.0,8.26,-752439.0,-2.26,-1256894.0,-3.78,-737991.0,-2.22,-373,1.209,1.21,167780615.0,202846764,202846764,2024-11-11,2024-11-11 15:34:42+08:00
51,516800,智能制造ETF,1.211,1.2083,-0.22,0.065,5.67,193949,23198629.0,1.146,1.215,1.146,1.146,6.02,11.07,1.57,11.57,129787.0,64162.0,354328.0,1.53,2812338.0,12.12,-2458010.0,-10.6,518969.0,2.24,-873297.0,-3.76,-123,1.21,1.212,175154000.0,212111494,212111494,2024-11-11,2024-11-11 16:11:36+08:00
52,588120,科创板100ETF,1.027,1.0256,-0.14,0.055,5.66,2204041,222621253.0,0.975,1.027,0.97,0.972,5.86,11.68,1.09,-73.07,1274647.0,929394.0,25216963.0,11.33,11503872.0,5.17,13713091.0,6.16,-16011919.0,-7.19,-9205043.0,-4.13,19,1.025,1.026,1887811008.0,1938781905,1938781905,2024-11-11,2024-11-11 16:12:00+08:00
53,159613,信息安全ETF,0.99,0.9853,-0.48,0.053,5.66,194171,18893150.257,0.937,0.997,0.921,0.937,8.11,19.11,1.26,-75.9,113141.0,81030.0,-1420899.0,-7.52,587037.0,3.11,-2007936.0,-10.63,1157459.0,6.13,263440.0,1.39,-2473,0.99,0.992,101590217.0,100574315,100574315,2024-11-11,2024-11-11 15:34:27+08:00
54,159559,机器人ETF基金,1.127,1.118,-0.81,0.06,5.62,76216,8415250.98,1.085,1.127,1.065,1.067,5.81,14.5,0.75,90.66,37439.0,38777.0,119993.0,1.43,506435.0,6.02,-386442.0,-4.59,89303.0,1.06,-209297.0,-2.49,-102,1.127,1.128,52576622.0,59253853,59253853,2024-11-11,2024-11-11 15:34:51+08:00
55,516480,新材料ETF基金,0.717,0.7042,-1.82,0.038,5.6,13572,943064.0,0.678,0.72,0.678,0.679,6.19,5.62,1.2,85.74,6720.0,6852.0,66751.0,7.08,0.0,0.0,66751.0,7.08,-22177.0,-2.35,-44575.0,-4.73,-49,0.71,0.719,24146100.0,17312754,17312754,2024-11-11,2024-11-11 16:11:41+08:00
56,588220,科创100ETF基金,1.026,1.0239,-0.21,0.054,5.56,8630276,870791044.0,0.975,1.026,0.971,0.972,5.66,10.37,1.05,-51.77,5259720.0,3370556.0,86354576.0,9.92,111124080.0,12.76,-24769504.0,-2.84,-62337072.0,-7.16,-24017516.0,-2.76,421,1.025,1.026,8324697856.0,8541140000,8541140000,2024-11-11,2024-11-11 16:11:58+08:00
57,588800,科创100ETF华夏,0.99,0.9875,-0.25,0.052,5.54,14428615,1407371284.0,0.938,0.991,0.935,0.938,5.97,25.12,2.33,-5.07,4537471.0,9891145.0,98291216.0,6.98,137619536.0,9.78,-39328320.0,-2.79,-67469597.0,-4.79,-30821643.0,-2.19,246,0.989,0.99,5744877056.0,5687428285,5687428285,2024-11-11,2024-11-11 16:11:58+08:00
58,515700,新能车ETF,1.815,1.8071,-0.44,0.095,5.52,1023627,181901390.0,1.705,1.816,1.699,1.72,6.8,5.07,1.5,35.75,645138.0,378489.0,12302095.0,6.76,12128038.0,6.67,174057.0,0.1,-5459457.0,-3.0,-6842640.0,-3.76,-4796,1.815,1.816,2020510208.0,3667226028,3667226028,2024-11-11,2024-11-11 16:11:59+08:00
59,159537,信创ETF,1.283,1.2789,-0.32,0.067,5.51,223157,28172259.698,1.244,1.29,1.216,1.216,6.09,31.59,1.61,91.71,105882.0,117275.0,-4465753.0,-15.85,196582.0,0.7,-4662335.0,-16.55,2013387.0,7.15,2452366.0,8.7,-3044,1.283,1.286,70642602.0,90634458,90634458,2024-11-11,2024-11-11 15:34:06+08:00
60,516630,云计算50ETF,1.227,1.2271,0.01,0.064,5.5,173106,20826391.0,1.163,1.235,1.156,1.163,6.79,13.1,1.05,-19.61,98860.0,74246.0,1742146.0,8.37,2959123.0,14.21,-1216977.0,-5.84,-1157144.0,-5.56,-585003.0,-2.81,10,1.225,1.227,132156000.0,162155412,162155412,2024-11-11,2024-11-11 16:11:45+08:00
61,159819,人工智能ETF,0.982,0.9768,-0.53,0.051,5.48,6721800,648994032.329,0.929,0.985,0.925,0.931,6.44,9.34,1.22,19.6,4106897.0,2614903.0,66675747.0,10.27,21363937.0,3.29,45311810.0,6.98,-36043945.0,-5.55,-30631805.0,-4.72,-76263,0.982,0.983,7195229696.0,7065715561,7065715561,2024-11-11,2024-11-11 15:34:06+08:00
62,159998,计算机ETF,1.006,1.002,-0.4,0.052,5.45,1043949,102874939.7,0.953,1.008,0.945,0.954,6.6,4.51,0.89,45.77,664642.0,379307.0,-6162098.0,-5.99,-406338.0,-0.39,-5755760.0,-5.59,3047586.0,2.96,3114511.0,3.03,-7889,1.006,1.007,2314655360.0,2328543292,2328543292,2024-11-11,2024-11-11 15:34:45+08:00
63,159728,在线消费ETF,0.854,0.8535,-0.06,0.044,5.43,82754,6987385.0,0.818,0.855,0.816,0.81,4.81,11.67,1.36,74.45,50816.0,31938.0,293026.0,4.19,2290346.0,32.78,-1997320.0,-28.58,-131698.0,-1.88,-161328.0,-2.31,-46,0.854,0.855,70910129.0,60557250,60557250,2024-11-11,2024-11-11 15:34:48+08:00
64,588260,科创信息ETF,1.382,1.3828,0.06,0.071,5.42,242692,33102643.0,1.319,1.383,1.31,1.311,5.57,14.82,1.04,-16.65,146918.0,95774.0,6940276.0,20.97,10648711.0,32.17,-3708435.0,-11.2,-4369203.0,-13.2,-2571074.0,-7.77,-123,1.382,1.383,163746000.0,226296972,226296972,2024-11-11,2024-11-11 16:11:44+08:00
65,159546,集成电路ETF,1.354,1.358,0.29,0.069,5.37,186798,25004796.6,1.414,1.414,1.258,1.285,12.14,19.81,0.89,24.06,97398.0,89400.0,1210068.0,4.84,3687914.0,14.75,-2477846.0,-9.91,-1421767.0,-5.69,211699.0,0.85,-523,1.354,1.355,94309274.0,127694757,127694757,2024-11-11,2024-11-11 15:34:15+08:00
66,588030,科创100指数ETF,1.022,1.0216,-0.04,0.052,5.36,9846370,989687686.0,0.971,1.024,0.966,0.97,5.98,10.35,1.19,-62.84,5462429.0,4383941.0,127966205.0,12.93,144714384.0,14.62,-16748179.0,-1.69,-87038416.0,-8.79,-40927788.0,-4.14,1,1.021,1.022,9512838144.0,9722120583,9722120583,2024-11-11,2024-11-11 16:11:50+08:00
67,588100,科创信息技术ETF,1.396,1.3954,-0.04,0.071,5.36,415225,57122025.0,1.327,1.397,1.322,1.325,5.66,12.73,0.95,-56.93,227370.0,187855.0,8778061.0,15.37,7177247.0,12.56,1600814.0,2.8,-4873428.0,-8.53,-3904631.0,-6.84,111,1.396,1.397,326248704.0,455443191,455443191,2024-11-11,2024-11-11 16:11:43+08:00
68,588880,科创100ETF指数,0.985,0.9844,-0.06,0.05,5.35,690019,67050043.0,0.935,0.986,0.932,0.935,5.78,14.83,1.46,-22.8,334466.0,355553.0,7261473.0,10.83,14390304.0,21.46,-7128831.0,-10.63,-5502029.0,-8.21,-1759444.0,-2.62,1,0.984,0.985,465368000.0,458387480,458387480,2024-11-11,2024-11-11 16:11:54+08:00
69,562880,电池ETF基金,0.593,0.5932,0.03,0.03,5.33,272006,15802102.0,0.554,0.593,0.554,0.563,6.93,5.0,1.07,-3.61,189815.0,82191.0,3126600.0,19.79,4581451.0,28.99,-1454851.0,-9.21,-2192750.0,-13.88,-933850.0,-5.91,600,0.592,0.593,544399600.0,322828963,322828963,2024-11-11,2024-11-11 16:11:59+08:00
70,588210,科创100ETF易方达,0.99,0.9901,0.01,0.05,5.32,257830,25132237.0,0.94,0.992,0.933,0.94,6.28,7.35,1.34,-7.55,141213.0,116617.0,1215727.0,4.84,2094036.0,8.33,-878309.0,-3.49,-446105.0,-1.78,-769621.0,-3.06,320,0.989,0.99,350754000.0,347246460,347246460,2024-11-11,2024-11-11 16:11:40+08:00
71,515070,人工智能AIETF,1.25,1.2471,-0.23,0.063,5.31,1604881,196495720.0,1.18,1.256,1.178,1.187,6.57,6.97,1.33,-23.89,905498.0,699383.0,20400606.0,10.38,32845942.0,16.72,-12445336.0,-6.33,-9125697.0,-4.64,-11274909.0,-5.74,51,1.249,1.251,2302970208.0,2878712760,2878712760,2024-11-11,2024-11-11 16:11:48+08:00
72,561160,锂电池ETF,0.576,0.5751,-0.16,0.029,5.3,887806,50033013.0,0.537,0.576,0.537,0.547,7.13,6.78,1.15,-19.64,496006.0,391800.0,9896893.0,19.78,12964136.0,25.91,-3067243.0,-6.13,-6771494.0,-13.53,-3125399.0,-6.25,11,0.575,0.576,1310335008.0,754752965,754752965,2024-11-11,2024-11-11 16:12:00+08:00
